feature_set,window_size,n_components,clipping_threshold,link_type,alpha,alpha_reg,l1_ratio,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,25,20,120,log,1.5,0.5,0.0,396.19111848537665,0.8874097966519109,61.72076478664203,67.4575090035792
A,25,20,120,log,1.5,0.5,0.5,235.7550305457283,0.8835778572549573,55.581175688045995,61.365960082252585
A,25,20,120,log,1.5,0.5,1.0,65.67588716458354,0.8636266516194228,41.39474506875566,46.96153208286415
A,25,20,125,log,0.1,0.0,0.0,3.9703253290640164,0.87788616153674,10.954164299690541,15.922085213102855
A,25,20,125,log,0.1,0.0,0.5,3.9703253290640164,0.87788616153674,10.954164299690541,15.922085213102855
A,25,20,125,log,0.1,0.0,1.0,3.9703253290640164,0.87788616153674,10.954164299690541,15.922085213102855
A,25,20,125,log,0.1,0.1,0.0,4.418331547465366,0.8792379014049105,12.049669998952306,17.26144513492907
A,25,20,125,log,0.1,0.1,1.0,4.025311164455271,0.8777376656136274,11.29465832155866,16.259622464995367
A,25,20,125,log,0.1,0.1,0.5,4.181802248396212,0.8787801988950648,11.626414821758713,16.71916613990564
A,25,20,125,log,0.1,0.5,0.0,10.06258033828389,0.8802079206354387,18.751339626833495,24.620491479509887
A,25,20,125,log,0.1,0.5,0.5,6.680911058471368,0.8800072054645346,15.468518028631246,21.08442551876687
A,25,20,125,log,0.1,0.5,1.0,4.489784273151851,0.8794849554351932,12.70013909606201,17.74787727326191
A,25,20,125,log,0.5,0.0,0.0,4.151721707532226,0.8767226340687465,10.948231202871217,16.07338520627672
A,25,20,125,log,0.5,0.0,0.5,4.151721707532226,0.8767226340687465,10.948231202871217,16.07338520627672
A,25,20,125,log,0.5,0.0,1.0,4.151721707532226,0.8767226340687465,10.948231202871217,16.07338520627672
A,25,20,125,log,0.5,0.1,0.0,9.240741353608785,0.8792980613969708,17.806940023732324,23.754306938534732
A,25,20,125,log,0.5,0.1,0.5,6.517981703094158,0.8782978057940412,14.974398180460335,20.707440297731893
A,25,20,125,log,0.5,0.1,1.0,4.628331722406726,0.8778026501386027,12.529289457008613,17.770370463332846
A,25,20,125,log,0.5,0.5,0.0,90.04418832092499,0.8797511410421945,43.262604197527466,48.722406925675365
A,25,20,125,log,0.5,0.5,0.5,44.6330974552388,0.8793565419658002,35.05588181236075,40.72390598559102
A,25,20,125,log,0.5,0.5,1.0,13.600927577178382,0.8691541915903725,22.717696923930504,28.26478815894049
A,25,20,125,log,1.0,0.0,0.0,4.193102736692271,0.8763992002801512,10.95241392312256,16.1070012100261
A,25,20,125,log,1.0,0.0,0.5,4.193102736692271,0.8763992002801512,10.95241392312256,16.1070012100261
A,25,20,125,log,1.0,0.0,1.0,4.193102736692271,0.8763992002801512,10.95241392312256,16.1070012100261
A,25,20,125,log,1.0,0.1,0.0,20.516458873911443,0.8794330354331708,25.731059960106457,31.69821577006735
A,25,20,125,log,1.0,0.1,0.5,11.762254395376145,0.8785119605904113,20.111836065356364,26.17254816088004
A,25,20,125,log,1.0,0.1,1.0,5.7996041258520865,0.8779314444862528,14.516556115861908,19.97062992680415
A,25,20,125,log,1.0,0.5,0.0,277.6987778040671,0.8796442050906427,56.44274336065172,62.25046664007247
A,25,20,125,log,1.0,0.5,0.5,148.24946774566655,0.8778532456070618,49.06889908986257,54.92099806664792
A,25,20,125,log,1.0,0.5,1.0,38.97594727716923,0.8562234640062437,34.48075986470137,40.02453094844504
A,25,20,125,log,1.5,0.0,0.0,4.208922313288926,0.8762904258436027,10.954287583105948,16.11965263365712
A,25,20,125,log,1.5,0.0,0.5,4.208922313288926,0.8762904258436027,10.954287583105948,16.11965263365712
A,25,20,125,log,1.5,0.0,1.0,4.208922313288926,0.8762904258436027,10.954287583105948,16.11965263365712
A,25,20,125,log,1.5,0.1,0.0,37.31532661373748,0.8793974040410362,32.62199198617326,38.34602901717807
A,25,20,125,log,1.5,0.1,0.5,19.608911424092284,0.8786211616917857,25.37649261875198,31.408506018500116
A,25,20,125,log,1.5,0.1,1.0,7.608903288154229,0.8766880055627222,16.89748909008418,22.503940544432382
A,25,20,125,log,1.5,0.5,0.0,506.673786530546,0.879626131533576,63.19597273438974,69.36189694139834
A,25,20,125,log,1.5,0.5,0.5,297.7548094083316,0.876165408583794,56.912585392496034,63.13714413135665
A,25,20,125,log,1.5,0.5,1.0,80.40589542112151,0.8569973882651165,42.39639349265558,48.4474965229234
A,25,20,130,log,0.1,0.0,0.0,3.9636471667732978,0.8772732090403542,10.572464401718657,15.551448354405872
A,25,20,130,log,0.1,0.0,0.5,3.9636471667732978,0.8772732090403542,10.572464401718657,15.551448354405872
A,25,20,130,log,0.1,0.0,1.0,3.9636471667732978,0.8772732090403542,10.572464401718657,15.551448354405872
A,25,20,130,log,0.1,0.1,0.0,4.245293230714778,0.8787764375709258,11.523647214188191,16.712996440710825
A,25,20,130,log,0.1,0.1,1.0,3.9771173345554915,0.8772872162594354,10.865854645231833,15.833530001678787
A,25,20,130,log,0.1,0.1,0.5,4.070481710819328,0.8782581272554257,11.148244023752564,16.22841737330525
A,25,20,130,log,0.1,0.5,0.0,9.183127797932272,0.8802520622448651,17.80406459824771,23.67563716943759
A,25,20,130,log,0.1,0.5,0.5,6.128755654124878,0.8798243395460386,14.656310843944286,20.241604756636427
A,25,20,130,log,0.1,0.5,1.0,4.251106115255553,0.8791961582547986,12.094058641372698,17.109292703461005
A,25,20,130,log,0.5,0.0,0.0,4.152366063444596,0.8759273264535624,10.582672527289706,15.712363383724846
A,25,20,130,log,0.5,0.0,0.5,4.152366063444596,0.8759273264535624,10.582672527289706,15.712363383724846
A,25,20,130,log,0.5,0.0,1.0,4.152366063444596,0.8759273264535624,10.582672527289706,15.712363383724846
A,25,20,130,log,0.5,0.1,0.0,8.466635927216254,0.879314302095095,16.922102989535997,22.865733339276794
A,25,20,130,log,0.5,0.1,0.5,6.028976134012167,0.8780847404703465,14.235351135497021,19.934550341060707
A,25,20,130,log,0.5,0.1,1.0,4.414830400063836,0.8773269028918845,11.982629939789087,17.188044459891394
A,25,20,130,log,0.5,0.5,0.0,84.00708660226607,0.879880378330871,42.377417946773576,47.816760004743
A,25,20,130,log,0.5,0.5,0.5,41.146650092312115,0.879275996462245,34.00534595684469,39.69194108664226
A,25,20,130,log,0.5,0.5,1.0,12.24537149626454,0.8695684835273099,21.555188766769113,27.140275255857752
A,25,20,130,log,1.0,0.0,0.0,4.196082049143503,0.8756778529260767,10.589400155934877,15.747889958082649
A,25,20,130,log,1.0,0.0,0.5,4.196082049143503,0.8756778529260767,10.589400155934877,15.747889958082649
A,25,20,130,log,1.0,0.0,1.0,4.196082049143503,0.8756778529260767,10.589400155934877,15.747889958082649
A,25,20,130,log,1.0,0.1,0.0,18.824121601859435,0.879509894401154,24.686955241470237,30.693118256853506
A,25,20,130,log,1.0,0.1,0.5,10.738228987849249,0.8782951567855081,19.139267486201213,25.21209773506978
A,25,20,130,log,1.0,0.1,1.0,5.361507525417549,0.8774710444923528,13.78930472253044,19.197404929236807
A,25,20,130,log,1.0,0.5,0.0,263.1108701611099,0.8797640467897064,55.82936686206299,61.57467751162218
A,25,20,130,log,1.0,0.5,0.5,138.821251719484,0.8778416833931291,48.297539834621276,54.09011569228022
A,25,20,130,log,1.0,0.5,1.0,35.538411132694954,0.8560763555055138,33.40471039036872,38.90757628846672
A,25,20,130,log,1.5,0.0,0.0,4.212648743981983,0.8755495419202697,10.592363532348891,15.76120638019754
A,25,20,130,log,1.5,0.0,0.5,4.212648743981983,0.8755495419202697,10.592363532348891,15.76120638019754
A,25,20,130,log,1.5,0.0,1.0,4.212648743981983,0.8755495419202697,10.592363532348891,15.76120638019754
A,25,20,130,log,1.5,0.1,0.0,34.46187468220988,0.8795055809465925,31.57802697236217,37.3455550611319
A,25,20,130,log,1.5,0.1,0.5,17.94221729530755,0.8784698346646698,24.29274132237326,30.377814690647007
A,25,20,130,log,1.5,0.5,0.0,484.3796662046041,0.8797313442065537,62.71729917448757,68.82141431780703
A,25,20,130,log,1.5,0.1,1.0,6.922553765614964,0.8765676167124623,16.005442288374145,21.5839953940453
A,25,20,130,log,1.5,0.5,1.0,73.83729636083214,0.8569461343465553,41.48605552606455,47.454591651593624
A,25,20,130,log,1.5,0.5,0.5,281.5904384344809,0.8762215695668552,56.30169154159525,62.45735314337419
A,30,10,115,log,0.1,0.0,0.0,2.715060287559678,0.9018953505226888,10.830400807786836,13.96093397382096
A,30,10,115,log,0.1,0.0,0.5,2.715060287559678,0.9018953505226888,10.830400807786836,13.96093397382096
A,30,10,115,log,0.1,0.0,1.0,2.715060287559678,0.9018953505226888,10.830400807786836,13.96093397382096
A,30,10,115,log,0.1,0.1,0.0,2.9701691960354895,0.9022155974048829,11.556227380967442,15.095003945664814
A,30,10,115,log,0.1,0.1,0.5,2.814830595860097,0.9021587291684281,11.209268161800825,14.581526562626626
A,30,10,115,log,0.1,0.1,1.0,2.710611066999376,0.9019177613041993,10.94206947453016,14.146609528007783
A,30,10,115,log,0.1,0.5,0.0,6.5744000567403615,0.9025935931365081,17.443698682986103,22.05638753245544
A,30,10,115,log,0.1,0.5,0.5,4.405940663622379,0.9031420315214309,14.310912810505698,18.61252384038722
A,30,10,115,log,0.1,0.5,1.0,3.0228316451741337,0.9026766164387267,11.852634797530602,15.46498072099152
A,30,10,115,log,0.5,0.0,0.0,2.8369940886582277,0.9007500504037849,10.95028016711453,14.159717690033006
A,30,10,115,log,0.5,0.0,0.5,2.8369940886582277,0.9007500504037849,10.95028016711453,14.159717690033006
A,30,10,115,log,0.5,0.0,1.0,2.8369940886582277,0.9007500504037849,10.95028016711453,14.159717690033006
A,30,10,115,log,0.5,0.1,0.0,6.014673059853903,0.9017599349456958,16.548938980126035,21.19068642823569
A,30,10,115,log,0.5,0.1,0.5,4.263946479930944,0.9013249348363669,13.920535597303743,18.22860106341541
A,30,10,115,log,0.5,0.1,1.0,3.1000201334131345,0.9010901787583429,11.84034568153537,15.51129736051244
A,30,10,115,log,0.5,0.5,0.0,55.55731102628749,0.9019338500611628,40.59762390859541,45.123263493925876
A,30,10,115,log,0.5,0.5,0.5,28.439244538751534,0.9016757172815282,32.800415212997805,37.45061626261321
A,30,10,115,log,0.5,0.5,1.0,9.216326717097786,0.8914800738224251,20.627286612085907,25.485371965169193
A,30,10,115,log,1.0,0.0,0.0,2.86452426292366,0.9004718853239714,10.977821209307841,14.203596301257628
A,30,10,115,log,1.0,0.0,0.5,2.86452426292366,0.9004718853239714,10.977821209307841,14.203596301257628
A,30,10,115,log,1.0,0.0,1.0,2.86452426292366,0.9004718853239714,10.977821209307841,14.203596301257628
A,30,10,115,log,1.0,0.1,0.0,13.171218986628697,0.9016306727407454,23.996765689825157,28.815606859286657
A,30,10,115,log,1.0,0.1,0.5,7.641431030743568,0.901226742667524,18.602785086504632,23.45985988125875
A,30,10,115,log,1.0,0.1,1.0,3.895324818100454,0.9004986579630554,13.42029823012225,17.571695447648345
A,30,10,115,log,1.0,0.5,0.0,164.1393836672045,0.9018046620978678,52.988865438358246,57.95705340928441
A,30,10,115,log,1.0,0.5,0.5,90.40497641871556,0.8999848638040298,45.990843514536465,50.929172009445864
A,30,10,115,log,1.0,0.5,1.0,26.375244303688977,0.8761045262871315,31.94419475591331,36.80883328306977
A,30,10,115,log,1.5,0.0,0.0,2.87503218545313,0.900409156479817,10.988329127128138,14.22015466749929
A,30,10,115,log,1.5,0.0,0.5,2.87503218545313,0.900409156479817,10.988329127128138,14.22015466749929
A,30,10,115,log,1.5,0.0,1.0,2.87503218545313,0.900409156479817,10.988329127128138,14.22015466749929
A,30,10,115,log,1.5,0.1,0.0,23.63485259761192,0.9015800783307361,30.54296971005388,35.19631713179866
A,30,10,115,log,1.5,0.1,0.5,12.668533961854044,0.9010881577249634,23.59014535838411,28.498079306883795
A,30,10,115,log,1.5,0.1,1.0,5.131639105465726,0.8988599379019405,15.427986207688708,19.98844136912159
A,30,10,115,log,1.5,0.5,0.0,291.8681492256042,0.9017699976295711,59.35599115586532,64.69426668736749
A,30,10,115,log,1.5,0.5,0.5,176.0526389193638,0.898219152571313,53.3884801096345,58.71547977669176
A,30,10,115,log,1.5,0.5,1.0,52.944238043763164,0.8771789600612439,39.83310191177353,45.07531242187555
A,30,10,120,log,0.1,0.0,0.0,2.935549830816909,0.8938862858709136,10.565148747594076,14.268147852533541
A,30,10,120,log,0.1,0.0,0.5,2.935549830816909,0.8938862858709136,10.565148747594076,14.268147852533541
A,30,10,120,log,0.1,0.0,1.0,2.935549830816909,0.8938862858709136,10.565148747594076,14.268147852533541
A,30,10,120,log,0.1,0.1,0.0,3.2513436018501998,0.8945466813821685,11.467851988798953,15.527647634312595
A,30,10,120,log,0.1,0.1,0.5,3.0697190259322857,0.8944070919675042,11.072554131248197,14.981808014946926
A,30,10,120,log,0.1,0.1,1.0,2.9485742558832264,0.8938390890480894,10.764543014248304,14.520207589710973
A,30,10,120,log,0.1,0.5,0.0,7.47983808422091,0.8952050847748569,17.794069321783546,22.815746190539087
A,30,10,120,log,0.1,0.5,0.5,4.968183091480066,0.8953775000434755,14.538161193505957,19.284960247770123
A,30,10,120,log,0.1,0.5,1.0,3.3504477899092224,0.8948032091157018,11.911922819000214,16.010171113631458
A,30,10,120,log,0.5,0.0,0.0,3.0626105876680882,0.8926792375386876,10.627367890998183,14.437389835135637
A,30,10,120,log,0.5,0.0,0.5,3.0626105876680882,0.8926792375386876,10.627367890998183,14.437389835135637
A,30,10,120,log,0.5,0.0,1.0,3.0626105876680882,0.8926792375386876,10.627367890998183,14.437389835135637
A,30,10,120,log,0.5,0.1,0.0,6.845235781325995,0.8943185567743551,16.875128197631195,21.946022287080552
A,30,10,120,log,0.5,0.1,0.5,4.808692333428761,0.8934636383873258,14.107020633351189,18.893395996248426
A,30,10,120,log,0.5,0.1,1.0,3.436907297579541,0.892969291785116,11.841862893017169,16.03748349191514
A,30,10,120,log,0.5,0.5,0.0,67.13807273791046,0.8945578440274151,41.65916278703027,46.550168293222505
A,30,10,120,log,0.5,0.5,0.5,33.88943428976376,0.8939991543423303,33.6615701560306,38.704402485480685
A,30,10,120,log,0.5,0.5,1.0,10.725717409902753,0.8844805540415097,21.15595209307988,26.452495451715112
A,30,10,120,log,1.0,0.0,0.0,3.092632394511035,0.8924295148648808,10.644476914808825,14.476225701735691
A,30,10,120,log,1.0,0.0,0.5,3.092632394511035,0.8924295148648808,10.644476914808825,14.476225701735691
A,30,10,120,log,1.0,0.0,1.0,3.092632394511035,0.8924295148648808,10.644476914808825,14.476225701735691
A,30,10,120,log,1.0,0.1,0.0,15.336965200687967,0.8942417021182013,24.625117721538924,29.828367858251596
A,30,10,120,log,1.0,0.1,0.5,8.824031921077065,0.8934281418438912,19.06340671091707,24.349510106915996
A,30,10,120,log,1.0,0.1,1.0,4.401511801558721,0.8925230781619005,13.61068924619049,18.254363265161732
A,30,10,120,log,1.0,0.5,0.0,205.14147035571938,0.8944189198278736,54.3575908288856,59.72333109299101
A,30,10,120,log,1.0,0.5,0.5,111.37927440818581,0.892388319914688,47.18231334420117,52.52926547423317
A,30,10,120,log,1.0,0.5,1.0,31.705877596096837,0.8687087247283675,32.73618750730106,38.07865885971249
A,30,10,120,log,1.5,0.0,0.0,3.1040758844866807,0.8923402539294187,10.650945882253742,14.49092891342372
A,30,10,120,log,1.5,0.0,0.5,3.1040758844866807,0.8923402539294187,10.650945882253742,14.49092891342372
A,30,10,120,log,1.5,0.0,1.0,3.1040758844866807,0.8923402539294187,10.650945882253742,14.49092891342372
A,30,10,120,log,1.5,0.1,0.0,27.948784465985163,0.8941773497952878,31.364177623841346,36.387060522277665
A,30,10,120,log,1.5,0.1,0.5,14.830172376335605,0.8932902536862217,24.221935174015147,29.54265723275865
A,30,10,120,log,1.5,0.1,1.0,5.876848836831667,0.8911288240999091,15.773129192339306,20.789202694277506
A,30,10,120,log,1.5,0.5,0.0,371.5841176879165,0.894373156817308,60.875626705351536,66.63391426329008
A,30,10,120,log,1.5,0.5,0.5,221.3032317223392,0.8907415832630111,54.758912129446074,60.51198080089627
A,30,10,120,log,1.5,0.5,1.0,64.57378601055737,0.8701354175735352,40.807783212994394,46.53821676470004
A,30,10,125,log,0.1,0.0,0.0,3.2691452868766353,0.8858476185450893,10.274415103214121,14.864668050238299
A,30,10,125,log,0.1,0.0,0.5,3.2691452868766353,0.8858476185450893,10.274415103214121,14.864668050238299
A,30,10,125,log,0.1,0.0,1.0,3.2691452868766353,0.8858476185450893,10.274415103214121,14.864668050238299
A,30,10,125,log,0.1,0.1,0.0,3.649686017647756,0.8866612587543974,11.346731300156737,16.175853457287605
A,30,10,125,log,0.1,0.1,0.5,3.4372865802280375,0.8865711836195576,10.90598481084179,15.619817097861562
A,30,10,125,log,0.1,0.1,1.0,3.3090583220694123,0.8857114529420078,10.574744711619967,15.172278437922111
A,30,10,125,log,0.1,0.5,0.0,8.586883676853608,0.8879121989991419,18.09970329694511,23.623698341035638
A,30,10,125,log,0.1,0.5,0.5,5.67401665498574,0.8877638960946603,14.738724958899303,20.054062154379142
A,30,10,125,log,0.1,0.5,1.0,3.791917511963832,0.8869620928882329,11.945086285073383,16.731813863501984
A,30,10,125,log,0.5,0.0,0.0,3.408425898557077,0.884615630823839,10.287144510244866,15.019724860435243
A,30,10,125,log,0.5,0.0,0.5,3.408425898557077,0.884615630823839,10.287144510244866,15.019724860435243
A,30,10,125,log,0.5,0.0,1.0,3.408425898557077,0.884615630823839,10.287144510244866,15.019724860435243
A,30,10,125,log,0.5,0.1,0.0,7.866139052102215,0.8868829035761859,17.163152802264698,22.76420261374269
A,30,10,125,log,0.5,0.1,0.5,5.503912449462412,0.8858374231204922,14.27526859822187,19.67434322654143
A,30,10,125,log,0.5,0.1,1.0,3.8982318396052493,0.884877760125403,11.819657966212485,16.761927983519936
A,30,10,125,log,0.5,0.5,0.0,81.35466871228368,0.8873093190270935,42.64377925793694,47.91534186047982
A,30,10,125,log,0.5,0.5,0.5,40.534306737845,0.8865740585832196,34.461079674652964,39.91701925176531
A,30,10,125,log,0.5,0.5,1.0,12.550732986410624,0.8777577797867154,21.653593289716284,27.420560265397718
A,30,10,125,log,1.0,0.0,0.0,3.4409210579391654,0.8842594760327944,10.294089933381331,15.055419390788032
A,30,10,125,log,1.0,0.0,0.5,3.4409210579391654,0.8842594760327944,10.294089933381331,15.055419390788032
A,30,10,125,log,1.0,0.0,1.0,3.4409210579391654,0.8842594760327944,10.294089933381331,15.055419390788032
A,30,10,125,log,1.0,0.1,0.0,17.95160592860058,0.8869570121605299,25.19472798747416,30.83071779012506
A,30,10,125,log,1.0,0.1,0.5,10.266838604549584,0.8858198480664228,19.482174523093516,25.26954112735352
A,30,10,125,log,1.0,0.1,1.0,5.048195583716785,0.8848125144348943,13.773457694069114,19.057424473940895
A,30,10,125,log,1.0,0.5,0.0,256.5752458172577,0.8871512440937595,55.62442152896151,61.39727320950824
A,30,10,125,log,1.0,0.5,0.5,137.44422261246498,0.8850666391195352,48.28610649138286,54.053883349160834
A,30,10,125,log,1.0,0.5,1.0,38.246062289807654,0.8618198015525603,33.47117483904733,39.30779895318235
A,30,10,125,log,1.5,0.0,0.0,3.453400360967521,0.8841768411075644,10.296930461523756,15.068947177210461
A,30,10,125,log,1.5,0.0,0.5,3.453400360967521,0.8841768411075644,10.296930461523756,15.068947177210461
A,30,10,125,log,1.5,0.0,1.0,3.453400360967521,0.8841768411075644,10.296930461523756,15.068947177210461
A,30,10,125,log,1.5,0.1,0.0,33.18341849876252,0.8868988917636319,32.12466126209491,37.54184936472583
A,30,10,125,log,1.5,0.1,0.5,17.452296562211785,0.8857475506795168,24.806703513644756,30.577639528720386
A,30,10,125,log,1.5,0.1,1.0,6.797695750249423,0.8836335218533582,16.0813092828189,21.65553170842302
A,30,10,125,log,1.5,0.5,0.0,472.9011407589579,0.8870978993409995,62.281008637665444,68.46610514075766
A,30,10,125,log,1.5,0.5,0.5,278.2882699286994,0.8835418796485136,56.02696282472986,62.2147338208624
A,30,10,125,log,1.5,0.5,1.0,78.9536844692869,0.8634825175364969,41.710430870891514,47.94029475088922
A,30,10,130,log,0.1,0.0,0.0,3.260814886147557,0.8851309243825227,9.92357305138839,14.524136080027812
A,30,10,130,log,0.1,0.0,0.5,3.260814886147557,0.8851309243825227,9.92357305138839,14.524136080027812
A,30,10,130,log,0.1,0.0,1.0,3.260814886147557,0.8851309243825227,9.92357305138839,14.524136080027812
A,30,10,130,log,0.1,0.1,0.0,3.491878002645168,0.8864005851436136,10.841873306185136,15.639968780518547
A,30,10,130,log,0.1,0.1,0.5,3.326164414852056,0.886202534999561,10.452272045827653,15.141764146163316
A,30,10,130,log,0.1,0.1,1.0,3.2624616466424343,0.8849930147391477,10.192340559134724,14.781136841658348
A,30,10,130,log,0.1,0.5,0.0,7.811468967910599,0.8879173959513056,17.18022081193338,22.683804056330636
A,30,10,130,log,0.1,0.5,0.5,5.18204197147759,0.887599742444418,13.949988730549032,19.21611961546304
A,30,10,130,log,0.1,0.5,1.0,3.5683584501604386,0.8865703721252034,11.366044054807928,16.1036884020794
A,30,10,130,log,0.5,0.0,0.0,3.4043267609987176,0.883699726212595,9.951902521638768,14.687592794011127
A,30,10,130,log,0.5,0.0,0.5,3.4043267609987176,0.883699726212595,9.951902521638768,14.687592794011127
A,30,10,130,log,0.5,0.0,1.0,3.4043267609987176,0.883699726212595,9.951902521638768,14.687592794011127
A,30,10,130,log,0.5,0.1,0.0,7.180586728070206,0.8868662153105704,16.30489499774705,21.87775508143211
A,30,10,130,log,0.5,0.1,0.5,5.056348783763939,0.8858027560032437,13.546307510519512,18.889781945953594
A,30,10,130,log,0.5,0.1,1.0,3.7023392282328396,0.8844621241594366,11.299977217234565,16.19277279347316
A,30,10,130,log,0.5,0.5,0.0,75.84413017560621,0.8874157214483815,41.80614532467431,47.03740175731848
A,30,10,130,log,0.5,0.5,0.5,37.37199352859293,0.8864789724940298,33.46379360242465,38.91924162402141
A,30,10,130,log,0.5,0.5,1.0,11.311276223701118,0.8780074901059572,20.545018550672626,26.339334465700478
A,30,10,130,log,1.0,0.0,0.0,3.4386688281028164,0.8833054213619554,9.961724163365052,14.725021776807452
A,30,10,130,log,1.0,0.0,0.5,3.4386688281028164,0.8833054213619554,9.961724163365052,14.725021776807452
A,30,10,130,log,1.0,0.0,1.0,3.4386688281028164,0.8833054213619554,9.961724163365052,14.725021776807452
A,30,10,130,log,1.0,0.1,0.0,16.438555896795496,0.887033258956891,24.17171565120598,29.83830770442421
A,30,10,130,log,1.0,0.1,0.5,9.352089577950583,0.8856237394604329,18.538817047469998,24.32091251381577
A,30,10,130,log,1.0,0.1,1.0,4.650142994876426,0.8844367160383676,13.084400001435316,18.29897122600649
A,30,10,130,log,1.0,0.5,0.0,243.07246426097853,0.8872573936555493,55.04495151921854,60.74792170066396
A,30,10,130,log,1.0,0.5,0.5,128.81026168600545,0.8850065045043987,47.557037451271455,53.25766909834865
A,30,10,130,log,1.0,0.5,1.0,35.04024964455209,0.8616150249052288,32.404403337312885,38.2237246403101
A,30,10,130,log,1.5,0.0,0.0,3.45201098713927,0.8832120021346102,9.965589613960502,14.739228436797067
A,30,10,130,log,1.5,0.0,0.5,3.45201098713927,0.8832120021346102,9.965589613960502,14.739228436797067
A,30,10,130,log,1.5,0.0,1.0,3.45201098713927,0.8832120021346102,9.965589613960502,14.739228436797067
A,30,10,130,log,1.5,0.1,0.0,30.609491152976155,0.8869788801964186,31.121922542310067,36.562069029459494
A,30,10,130,log,1.5,0.1,0.5,15.954731511351241,0.8855823306756692,23.758849779754193,29.56931525860831
A,30,10,130,log,1.5,0.1,1.0,6.174546262894465,0.883421825405501,15.23520932305507,20.75900067814105
A,30,10,130,log,1.5,0.5,0.0,452.1598932364462,0.8871981460276965,61.82831333731866,67.94790042978391
A,30,10,130,log,1.5,0.5,0.5,263.44059456082493,0.8835439837558287,55.448312053797835,61.56382457533582
A,30,10,130,log,1.5,0.5,1.0,72.76403700195885,0.8633526417784297,40.79602755510311,46.95727997175108
A,30,15,115,log,0.1,0.0,0.0,2.7072409752413464,0.9019467175089092,10.826851685945808,13.954445056462319
A,30,15,115,log,0.1,0.0,0.5,2.7072409752413464,0.9019467175089092,10.826851685945808,13.954445056462319
A,30,15,115,log,0.1,0.0,1.0,2.7072409752413464,0.9019467175089092,10.826851685945808,13.954445056462319
A,30,15,115,log,0.1,0.1,0.0,2.961758823636024,0.9022346252451559,11.553664739772767,15.094214721956906
A,30,15,115,log,0.1,0.1,0.5,2.8095547250371924,0.902388585721004,11.197501816327616,14.572281865696311
A,30,15,115,log,0.1,0.1,1.0,2.710611066999376,0.9019177613041993,10.94206947453016,14.146609528007783
A,30,15,115,log,0.1,0.5,0.0,6.571331013535439,0.9025242504896906,17.486390945209756,22.083449604889818
A,30,15,115,log,0.1,0.5,0.5,4.405940663622379,0.9031420315214309,14.310912810505698,18.61252384038722
A,30,15,115,log,0.1,0.5,1.0,3.0228316451741337,0.9026766164387267,11.852634797530602,15.46498072099152
A,30,15,115,log,0.5,0.0,0.0,2.824217493240705,0.9008488643792093,10.948253834883776,14.151697766892358
A,30,15,115,log,0.5,0.0,0.5,2.824217493240705,0.9008488643792093,10.948253834883776,14.151697766892358
A,30,15,115,log,0.5,0.0,1.0,2.824217493240705,0.9008488643792093,10.948253834883776,14.151697766892358
A,30,15,115,log,0.5,0.1,0.0,6.012566359243614,0.9017648261141631,16.595509608307417,21.21992028456622
A,30,15,115,log,0.5,0.1,0.5,4.263946479930955,0.9013249348363669,13.920535597303763,18.228601063415432
A,30,15,115,log,0.5,0.1,1.0,3.1000201334131345,0.9010901787583429,11.84034568153537,15.51129736051244
A,30,15,115,log,0.5,0.5,0.0,55.650052121562055,0.9018960784461033,40.648134343344005,45.17055821668317
A,30,15,115,log,0.5,0.5,0.5,28.439244538751534,0.9016757172815282,32.800415212997805,37.45061626261321
A,30,15,115,log,0.5,0.5,1.0,9.216326717097786,0.8914800738224251,20.627286612085907,25.485371965169193
A,30,15,115,log,1.0,0.0,0.0,2.8508567243163627,0.9006099563926991,10.976477723493279,14.195233432326825
A,30,15,115,log,1.0,0.0,0.5,2.8508567243163627,0.9006099563926991,10.976477723493279,14.195233432326825
A,30,15,115,log,1.0,0.0,1.0,2.8508567243163627,0.9006099563926991,10.976477723493279,14.195233432326825
A,30,15,115,log,1.0,0.1,0.0,13.186172656148937,0.901636688457011,24.06897293636838,28.8656620190537
A,30,15,115,log,1.0,0.1,0.5,7.641431030743567,0.901226742667524,18.60278508650463,23.459859881258748
A,30,15,115,log,1.0,0.5,0.0,164.44270696534323,0.9017902681506481,53.02347314728924,57.99318039946566
A,30,15,115,log,1.0,0.1,1.0,3.895324818100454,0.9004986579630554,13.42029823012225,17.571695447648345
A,30,15,115,log,1.0,0.5,1.0,26.375244303688977,0.8761045262871315,31.94419475591331,36.80883328306977
A,30,15,115,log,1.0,0.5,0.5,90.40497641871556,0.8999848638040298,45.990843514536465,50.929172009445864
A,30,15,115,log,1.5,0.0,0.5,2.8609645640358186,0.9004792093168922,10.987210193690352,14.211485994164619
A,30,15,115,log,1.5,0.0,0.0,2.8609645640358186,0.9004792093168922,10.987210193690352,14.211485994164619
A,30,15,115,log,1.5,0.1,0.0,23.67139549163591,0.9015859882389383,30.609296703956932,35.25086248460693
A,30,15,115,log,1.5,0.0,1.0,2.8609645640358186,0.9004792093168922,10.987210193690352,14.211485994164619
A,30,15,115,log,1.5,0.1,0.5,12.668533961854052,0.9010881577249634,23.590145358384117,28.498079306883803
A,30,15,115,log,1.5,0.1,1.0,5.131639105465726,0.8988599379019405,15.427986207688704,19.98844136912159
