feature_set,window_size,n_components,clipping_threshold,baseline_estimation_method,n_baseline_knots,penalizer,l1_ratio,confidence_threshold,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
C,20,20,120,breslow,3,0.1,0.5,0.95,,,,
C,20,20,120,breslow,3,0.1,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,3,0.1,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,3,0.1,1.0,0.95,,,,
C,20,20,120,breslow,3,1.0,0.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,3,1.0,0.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,3,1.0,0.0,0.95,,,,
C,20,20,120,breslow,3,1.0,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,3,1.0,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,3,1.0,0.5,0.95,,,,
C,20,20,120,breslow,3,1.0,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,3,1.0,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,3,1.0,1.0,0.95,,,,
C,20,20,120,breslow,5,0.0,0.0,0.3,,,,
C,20,20,120,breslow,5,0.0,0.0,0.5,,,,
C,20,20,120,breslow,5,0.0,0.0,0.95,,,,
C,20,20,120,breslow,5,0.0,0.5,0.3,,,,
C,20,20,120,breslow,5,0.0,0.5,0.5,,,,
C,20,20,120,breslow,5,0.0,0.5,0.95,,,,
C,20,20,120,breslow,5,0.0,1.0,0.3,,,,
C,20,20,120,breslow,5,0.0,1.0,0.5,,,,
C,20,20,120,breslow,5,0.0,1.0,0.95,,,,
C,20,20,120,breslow,5,0.1,0.0,0.3,7230.47681123961,0.5445799509590545,34.54911199039482,49.47217725241881
C,20,20,120,breslow,5,0.1,0.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,0.1,0.0,0.95,,,,
C,20,20,120,breslow,5,0.1,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,5,0.1,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,0.1,0.5,0.95,,,,
C,20,20,120,breslow,5,0.1,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,5,0.1,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,0.1,1.0,0.95,,,,
C,20,20,120,breslow,5,1.0,0.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,5,1.0,0.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,1.0,0.0,0.95,,,,
C,20,20,120,breslow,5,1.0,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,5,1.0,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,1.0,0.5,0.95,,,,
C,20,20,120,breslow,5,1.0,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
C,20,20,120,breslow,5,1.0,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
C,20,20,120,breslow,5,1.0,1.0,0.95,,,,
C,20,20,120,spline,3,0.0,0.0,0.3,,,,
C,20,20,120,spline,3,0.0,0.0,0.5,,,,
C,20,20,120,spline,3,0.0,0.0,0.95,,,,
C,20,20,120,spline,3,0.0,0.5,0.3,,,,
C,20,20,120,spline,3,0.0,0.5,0.5,,,,
C,20,20,120,spline,3,0.0,0.5,0.95,,,,
C,20,20,120,spline,3,0.0,1.0,0.3,,,,
C,20,20,120,spline,3,0.0,1.0,0.5,,,,
C,20,20,120,spline,3,0.0,1.0,0.95,,,,
C,20,20,120,spline,3,0.1,0.0,0.3,,,,
C,20,20,120,spline,3,0.1,0.0,0.5,,,,
C,20,20,120,spline,3,0.1,0.0,0.95,,,,
C,20,20,120,spline,3,0.1,0.5,0.3,,,,
C,20,20,120,spline,3,0.1,0.5,0.5,,,,
C,20,20,120,spline,3,0.1,0.5,0.95,,,,
C,20,20,120,spline,3,0.1,1.0,0.3,,,,
C,20,20,120,spline,3,0.1,1.0,0.5,,,,
C,20,20,120,spline,3,0.1,1.0,0.95,,,,
C,20,20,120,spline,3,1.0,0.0,0.3,,,,
C,20,20,120,spline,3,1.0,0.0,0.5,,,,
C,20,20,120,spline,3,1.0,0.0,0.95,,,,
C,20,20,120,spline,3,1.0,0.5,0.3,,,,
C,20,20,120,spline,3,1.0,0.5,0.5,,,,
C,20,20,120,spline,3,1.0,0.5,0.95,,,,
C,20,20,120,spline,3,1.0,1.0,0.3,,,,
C,20,20,120,spline,3,1.0,1.0,0.5,,,,
C,20,20,120,spline,3,1.0,1.0,0.95,,,,
C,20,20,120,spline,5,0.0,0.0,0.3,,,,
C,20,20,120,spline,5,0.0,0.0,0.5,,,,
C,20,20,120,spline,5,0.0,0.0,0.95,,,,
C,20,20,120,spline,5,0.0,0.5,0.3,,,,
C,20,20,120,spline,5,0.0,0.5,0.5,,,,
C,20,20,120,spline,5,0.0,0.5,0.95,,,,
C,20,20,120,spline,5,0.0,1.0,0.3,,,,
C,20,20,120,spline,5,0.0,1.0,0.5,,,,
C,20,20,120,spline,5,0.0,1.0,0.95,,,,
C,20,20,120,spline,5,0.1,0.0,0.3,,,,
C,20,20,120,spline,5,0.1,0.0,0.5,,,,
C,20,20,120,spline,5,0.1,0.0,0.95,,,,
C,20,20,120,spline,5,0.1,0.5,0.3,,,,
C,20,20,120,spline,5,0.1,0.5,0.5,,,,
C,20,20,120,spline,5,0.1,0.5,0.95,,,,
C,20,20,120,spline,5,0.1,1.0,0.3,,,,
C,20,20,120,spline,5,0.1,1.0,0.5,,,,
C,20,20,120,spline,5,0.1,1.0,0.95,,,,
C,20,20,120,spline,5,1.0,0.0,0.3,,,,
C,20,20,120,spline,5,1.0,0.0,0.5,,,,
C,20,20,120,spline,5,1.0,0.0,0.95,,,,
C,20,20,120,spline,5,1.0,0.5,0.3,,,,
C,20,20,120,spline,5,1.0,0.5,0.5,,,,
C,20,20,120,spline,5,1.0,0.5,0.95,,,,
C,20,20,120,spline,5,1.0,1.0,0.3,,,,
C,20,20,120,spline,5,1.0,1.0,0.5,,,,
C,20,20,120,spline,5,1.0,1.0,0.95,,,,
C,20,20,125,breslow,3,0.0,0.0,0.3,,,,
C,20,20,125,breslow,3,0.0,0.0,0.5,,,,
C,20,20,125,breslow,3,0.0,0.0,0.95,,,,
C,20,20,125,breslow,3,0.0,0.5,0.3,,,,
C,20,20,125,breslow,3,0.0,0.5,0.5,,,,
C,20,20,125,breslow,3,0.0,0.5,0.95,,,,
C,20,20,125,breslow,3,0.0,1.0,0.3,,,,
C,20,20,125,breslow,3,0.0,1.0,0.5,,,,
C,20,20,125,breslow,3,0.0,1.0,0.95,,,,
C,20,20,125,breslow,3,0.1,0.0,0.3,7230.254980041585,0.5432822669125331,32.53490141280278,49.388246562633455
C,20,20,125,breslow,3,0.1,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,0.1,0.0,0.95,,,,
C,20,20,125,breslow,3,0.1,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,3,0.1,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,0.1,0.5,0.95,,,,
C,20,20,125,breslow,3,0.1,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,3,0.1,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,0.1,1.0,0.95,,,,
C,20,20,125,breslow,3,1.0,0.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,3,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,1.0,0.0,0.95,,,,
C,20,20,125,breslow,3,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,3,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,1.0,0.5,0.95,,,,
C,20,20,125,breslow,3,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,3,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,3,1.0,1.0,0.95,,,,
C,20,20,125,breslow,5,0.0,0.0,0.3,,,,
C,20,20,125,breslow,5,0.0,0.0,0.5,,,,
C,20,20,125,breslow,5,0.0,0.0,0.95,,,,
C,20,20,125,breslow,5,0.0,0.5,0.3,,,,
C,20,20,125,breslow,5,0.0,0.5,0.5,,,,
C,20,20,125,breslow,5,0.0,0.5,0.95,,,,
C,20,20,125,breslow,5,0.0,1.0,0.3,,,,
C,20,20,125,breslow,5,0.0,1.0,0.5,,,,
C,20,20,125,breslow,5,0.0,1.0,0.95,,,,
C,20,20,125,breslow,5,0.1,0.0,0.3,7230.254980041585,0.5432822669125331,32.53490141280278,49.388246562633455
C,20,20,125,breslow,5,0.1,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,0.1,0.0,0.95,,,,
C,20,20,125,breslow,5,0.1,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,5,0.1,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,0.1,0.5,0.95,,,,
C,20,20,125,breslow,5,0.1,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,5,0.1,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,0.1,1.0,0.95,,,,
C,20,20,125,breslow,5,1.0,0.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,5,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,1.0,0.0,0.95,,,,
C,20,20,125,breslow,5,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,5,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,1.0,0.5,0.95,,,,
C,20,20,125,breslow,5,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
C,20,20,125,breslow,5,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
C,20,20,125,breslow,5,1.0,1.0,0.95,,,,
C,20,20,125,spline,3,0.0,0.0,0.3,,,,
C,20,20,125,spline,3,0.0,0.0,0.5,,,,
C,20,20,125,spline,3,0.0,0.0,0.95,,,,
C,20,20,125,spline,3,0.0,0.5,0.3,,,,
C,20,20,125,spline,3,0.0,0.5,0.5,,,,
C,20,20,125,spline,3,0.0,0.5,0.95,,,,
C,20,20,125,spline,3,0.0,1.0,0.3,,,,
C,20,20,125,spline,3,0.0,1.0,0.5,,,,
C,20,20,125,spline,3,0.0,1.0,0.95,,,,
C,20,20,125,spline,3,0.1,0.0,0.3,,,,
C,20,20,125,spline,3,0.1,0.0,0.5,,,,
C,20,20,125,spline,3,0.1,0.0,0.95,,,,
C,20,20,125,spline,3,0.1,0.5,0.3,,,,
C,20,20,125,spline,3,0.1,0.5,0.5,,,,
C,20,20,125,spline,3,0.1,0.5,0.95,,,,
C,20,20,125,spline,3,0.1,1.0,0.3,,,,
C,20,20,125,spline,3,0.1,1.0,0.5,,,,
C,20,20,125,spline,3,0.1,1.0,0.95,,,,
C,20,20,125,spline,3,1.0,0.0,0.3,,,,
C,20,20,125,spline,3,1.0,0.0,0.5,,,,
C,20,20,125,spline,3,1.0,0.0,0.95,,,,
C,20,20,125,spline,3,1.0,0.5,0.3,,,,
C,20,20,125,spline,3,1.0,0.5,0.5,,,,
C,20,20,125,spline,3,1.0,0.5,0.95,,,,
C,20,20,125,spline,3,1.0,1.0,0.3,,,,
C,20,20,125,spline,3,1.0,1.0,0.5,,,,
C,20,20,125,spline,3,1.0,1.0,0.95,,,,
C,20,20,125,spline,5,0.0,0.0,0.3,,,,
C,20,20,125,spline,5,0.0,0.0,0.5,,,,
C,20,20,125,spline,5,0.0,0.0,0.95,,,,
C,20,20,125,spline,5,0.0,0.5,0.3,,,,
C,20,20,125,spline,5,0.0,0.5,0.5,,,,
C,20,20,125,spline,5,0.0,0.5,0.95,,,,
C,20,20,125,spline,5,0.0,1.0,0.3,,,,
C,20,20,125,spline,5,0.0,1.0,0.5,,,,
C,20,20,125,spline,5,0.0,1.0,0.95,,,,
C,20,20,125,spline,5,0.1,0.0,0.3,,,,
C,20,20,125,spline,5,0.1,0.0,0.5,,,,
C,20,20,125,spline,5,0.1,0.0,0.95,,,,
C,20,20,125,spline,5,0.1,0.5,0.3,,,,
C,20,20,125,spline,5,0.1,0.5,0.5,,,,
C,20,20,125,spline,5,0.1,0.5,0.95,,,,
C,20,20,125,spline,5,0.1,1.0,0.3,,,,
C,20,20,125,spline,5,0.1,1.0,0.5,,,,
C,20,20,125,spline,5,0.1,1.0,0.95,,,,
C,20,20,125,spline,5,1.0,0.0,0.3,,,,
C,20,20,125,spline,5,1.0,0.0,0.5,,,,
C,20,20,125,spline,5,1.0,0.0,0.95,,,,
C,20,20,125,spline,5,1.0,0.5,0.3,,,,
C,20,20,125,spline,5,1.0,0.5,0.5,,,,
C,20,20,125,spline,5,1.0,0.5,0.95,,,,
C,20,20,125,spline,5,1.0,1.0,0.3,,,,
C,20,20,125,spline,5,1.0,1.0,0.5,,,,
C,20,20,125,spline,5,1.0,1.0,0.95,,,,
C,25,10,115,breslow,3,0.0,0.0,0.3,,,,
C,25,10,115,breslow,3,0.0,0.0,0.5,,,,
C,25,10,115,breslow,3,0.0,0.0,0.95,,,,
C,25,10,115,breslow,3,0.0,0.5,0.3,,,,
C,25,10,115,breslow,3,0.0,0.5,0.5,,,,
C,25,10,115,breslow,3,0.0,0.5,0.95,,,,
C,25,10,115,breslow,3,0.0,1.0,0.3,,,,
C,25,10,115,breslow,3,0.0,1.0,0.5,,,,
C,25,10,115,breslow,3,0.0,1.0,0.95,,,,
C,25,10,115,breslow,3,0.1,0.0,0.3,7478.266797402031,0.5459576691441864,37.623871629280025,50.592253373992136
C,25,10,115,breslow,3,0.1,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,0.1,0.0,0.95,,,,
C,25,10,115,breslow,3,0.1,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,3,0.1,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,0.1,0.5,0.95,,,,
C,25,10,115,breslow,3,0.1,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,3,0.1,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,0.1,1.0,0.95,,,,
C,25,10,115,breslow,3,1.0,0.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,3,1.0,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,1.0,0.0,0.95,,,,
C,25,10,115,breslow,3,1.0,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,3,1.0,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,1.0,0.5,0.95,,,,
C,25,10,115,breslow,3,1.0,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,3,1.0,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,3,1.0,1.0,0.95,,,,
C,25,10,115,breslow,5,0.0,0.0,0.3,,,,
C,25,10,115,breslow,5,0.0,0.0,0.5,,,,
C,25,10,115,breslow,5,0.0,0.0,0.95,,,,
C,25,10,115,breslow,5,0.0,0.5,0.3,,,,
C,25,10,115,breslow,5,0.0,0.5,0.5,,,,
C,25,10,115,breslow,5,0.0,0.5,0.95,,,,
C,25,10,115,breslow,5,0.0,1.0,0.3,,,,
C,25,10,115,breslow,5,0.0,1.0,0.5,,,,
C,25,10,115,breslow,5,0.0,1.0,0.95,,,,
C,25,10,115,breslow,5,0.1,0.0,0.3,7478.266797402031,0.5459576691441864,37.623871629280025,50.592253373992136
C,25,10,115,breslow,5,0.1,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,0.1,0.0,0.95,,,,
C,25,10,115,breslow,5,0.1,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,5,0.1,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,0.1,0.5,0.95,,,,
C,25,10,115,breslow,5,0.1,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,5,0.1,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,0.1,1.0,0.95,,,,
C,25,10,115,breslow,5,1.0,0.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,5,1.0,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,1.0,0.0,0.95,,,,
C,25,10,115,breslow,5,1.0,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,5,1.0,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,1.0,0.5,0.95,,,,
C,25,10,115,breslow,5,1.0,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
C,25,10,115,breslow,5,1.0,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
C,25,10,115,breslow,5,1.0,1.0,0.95,,,,
C,25,10,115,spline,3,0.0,0.0,0.3,,,,
C,25,10,115,spline,3,0.0,0.0,0.5,,,,
C,25,10,115,spline,3,0.0,0.0,0.95,,,,
C,25,10,115,spline,3,0.0,0.5,0.3,,,,
C,25,10,115,spline,3,0.0,0.5,0.5,,,,
C,25,10,115,spline,3,0.0,0.5,0.95,,,,
C,25,10,115,spline,3,0.0,1.0,0.3,,,,
C,25,10,115,spline,3,0.0,1.0,0.5,,,,
C,25,10,115,spline,3,0.0,1.0,0.95,,,,
C,25,10,115,spline,3,0.1,0.0,0.3,,,,
C,25,10,115,spline,3,0.1,0.0,0.5,,,,
C,25,10,115,spline,3,0.1,0.0,0.95,,,,
C,25,10,115,spline,3,0.1,0.5,0.3,,,,
C,25,10,115,spline,3,0.1,0.5,0.5,,,,
C,25,10,115,spline,3,0.1,0.5,0.95,,,,
C,25,10,115,spline,3,0.1,1.0,0.3,,,,
C,25,10,115,spline,3,0.1,1.0,0.5,,,,
C,25,10,115,spline,3,0.1,1.0,0.95,,,,
C,25,10,115,spline,3,1.0,0.0,0.3,,,,
C,25,10,115,spline,3,1.0,0.0,0.5,,,,
C,25,10,115,spline,3,1.0,0.0,0.95,,,,
C,25,10,115,spline,3,1.0,0.5,0.3,,,,
C,25,10,115,spline,3,1.0,0.5,0.5,,,,
C,25,10,115,spline,3,1.0,0.5,0.95,,,,
C,25,10,115,spline,3,1.0,1.0,0.3,,,,
C,25,10,115,spline,3,1.0,1.0,0.5,,,,
C,25,10,115,spline,3,1.0,1.0,0.95,,,,
C,25,10,115,spline,5,0.0,0.0,0.3,,,,
C,25,10,115,spline,5,0.0,0.0,0.5,,,,
C,25,10,115,spline,5,0.0,0.0,0.95,,,,
C,25,10,115,spline,5,0.0,0.5,0.3,,,,
C,25,10,115,spline,5,0.0,0.5,0.5,,,,
C,25,10,115,spline,5,0.0,0.5,0.95,,,,
C,25,10,115,spline,5,0.0,1.0,0.3,,,,
C,25,10,115,spline,5,0.0,1.0,0.5,,,,
C,25,10,115,spline,5,0.0,1.0,0.95,,,,
C,25,10,115,spline,5,0.1,0.0,0.3,,,,
C,25,10,115,spline,5,0.1,0.0,0.5,,,,
C,25,10,115,spline,5,0.1,0.0,0.95,,,,
C,25,10,115,spline,5,0.1,0.5,0.3,,,,
C,25,10,115,spline,5,0.1,0.5,0.5,,,,
C,25,10,115,spline,5,0.1,0.5,0.95,,,,
C,25,10,115,spline,5,0.1,1.0,0.3,,,,
C,25,10,115,spline,5,0.1,1.0,0.5,,,,
C,25,10,115,spline,5,0.1,1.0,0.95,,,,
C,25,10,115,spline,5,1.0,0.0,0.3,,,,
C,25,10,115,spline,5,1.0,0.0,0.5,,,,
C,25,10,115,spline,5,1.0,0.0,0.95,,,,
C,25,10,115,spline,5,1.0,0.5,0.3,,,,
C,25,10,115,spline,5,1.0,0.5,0.5,,,,
C,25,10,115,spline,5,1.0,0.5,0.95,,,,
C,25,10,115,spline,5,1.0,1.0,0.3,,,,
C,25,10,115,spline,5,1.0,1.0,0.5,,,,
C,25,10,115,spline,5,1.0,1.0,0.95,,,,
C,25,10,120,breslow,3,0.0,0.0,0.3,,,,
C,25,10,120,breslow,3,0.0,0.0,0.5,,,,
C,25,10,120,breslow,3,0.0,0.0,0.95,,,,
C,25,10,120,breslow,3,0.0,0.5,0.3,,,,
C,25,10,120,breslow,3,0.0,0.5,0.5,,,,
C,25,10,120,breslow,3,0.0,0.5,0.95,,,,
C,25,10,120,breslow,3,0.0,1.0,0.3,,,,
C,25,10,120,breslow,3,0.0,1.0,0.5,,,,
C,25,10,120,breslow,3,0.0,1.0,0.95,,,,
C,25,10,120,breslow,3,0.1,0.0,0.3,7477.852438282969,0.544509808050906,35.54506334473854,50.295986818775134
C,25,10,120,breslow,3,0.1,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,0.1,0.0,0.95,,,,
C,25,10,120,breslow,3,0.1,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,3,0.1,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,0.1,0.5,0.95,,,,
C,25,10,120,breslow,3,0.1,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,3,0.1,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,0.1,1.0,0.95,,,,
C,25,10,120,breslow,3,1.0,0.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,3,1.0,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,1.0,0.0,0.95,,,,
C,25,10,120,breslow,3,1.0,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,3,1.0,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,1.0,0.5,0.95,,,,
C,25,10,120,breslow,3,1.0,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,3,1.0,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,3,1.0,1.0,0.95,,,,
C,25,10,120,breslow,5,0.0,0.0,0.3,,,,
C,25,10,120,breslow,5,0.0,0.0,0.5,,,,
C,25,10,120,breslow,5,0.0,0.0,0.95,,,,
C,25,10,120,breslow,5,0.0,0.5,0.3,,,,
C,25,10,120,breslow,5,0.0,0.5,0.5,,,,
C,25,10,120,breslow,5,0.0,0.5,0.95,,,,
C,25,10,120,breslow,5,0.0,1.0,0.3,,,,
C,25,10,120,breslow,5,0.0,1.0,0.5,,,,
C,25,10,120,breslow,5,0.0,1.0,0.95,,,,
C,25,10,120,breslow,5,0.1,0.0,0.3,7477.852438282969,0.544509808050906,35.54506334473854,50.295986818775134
C,25,10,120,breslow,5,0.1,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,0.1,0.0,0.95,,,,
C,25,10,120,breslow,5,0.1,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,5,0.1,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,0.1,0.5,0.95,,,,
C,25,10,120,breslow,5,0.1,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,5,0.1,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,0.1,1.0,0.95,,,,
C,25,10,120,breslow,5,1.0,0.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,5,1.0,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,1.0,0.0,0.95,,,,
C,25,10,120,breslow,5,1.0,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,5,1.0,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,1.0,0.5,0.95,,,,
C,25,10,120,breslow,5,1.0,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
C,25,10,120,breslow,5,1.0,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
C,25,10,120,breslow,5,1.0,1.0,0.95,,,,
C,25,10,120,spline,3,0.0,0.0,0.3,,,,
C,25,10,120,spline,3,0.0,0.0,0.5,,,,
C,25,10,120,spline,3,0.0,0.0,0.95,,,,
C,25,10,120,spline,3,0.0,0.5,0.3,,,,
C,25,10,120,spline,3,0.0,0.5,0.5,,,,
C,25,10,120,spline,3,0.0,0.5,0.95,,,,
C,25,10,120,spline,3,0.0,1.0,0.3,,,,
C,25,10,120,spline,3,0.0,1.0,0.5,,,,
C,25,10,120,spline,3,0.0,1.0,0.95,,,,
C,25,10,120,spline,3,0.1,0.0,0.3,,,,
C,25,10,120,spline,3,0.1,0.0,0.5,,,,
C,25,10,120,spline,3,0.1,0.0,0.95,,,,
C,25,10,120,spline,3,0.1,0.5,0.3,,,,
C,25,10,120,spline,3,0.1,0.5,0.5,,,,
C,25,10,120,spline,3,0.1,0.5,0.95,,,,
C,25,10,120,spline,3,0.1,1.0,0.3,,,,
C,25,10,120,spline,3,0.1,1.0,0.5,,,,
