feature_set,window_size,n_components,clipping_threshold,confidence_threshold,penalizer,l1_ratio,fit_intercept,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
D,20,10,125,0.95,1.0,0.5,True,,,,
D,20,10,125,0.95,1.0,0.5,False,,,,
D,20,10,125,0.95,1.0,1.0,True,,,,
D,20,10,125,0.95,1.0,1.0,False,,,,
D,20,15,115,0.3,0.0,0.0,True,,,,
D,20,15,115,0.3,0.0,0.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.3,0.0,0.5,True,,,,
D,20,15,115,0.3,0.0,0.5,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.3,0.0,1.0,True,,,,
D,20,15,115,0.3,0.0,1.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.3,0.1,0.0,True,,,,
D,20,15,115,0.3,0.1,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.3,0.1,0.5,True,,,,
D,20,15,115,0.3,0.1,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.3,0.1,1.0,True,,,,
D,20,15,115,0.3,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,15,115,0.3,1.0,0.0,True,,,,
D,20,15,115,0.3,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.3,1.0,0.5,True,,,,
D,20,15,115,0.3,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.3,1.0,1.0,True,308.9077108428218,0.8352474738029504,39.966326926073435,49.38869482026494
D,20,15,115,0.3,1.0,1.0,False,,,,
D,20,15,115,0.5,0.0,0.0,True,,,,
D,20,15,115,0.5,0.0,0.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.5,0.0,0.5,True,,,,
D,20,15,115,0.5,0.0,0.5,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.5,0.0,1.0,True,,,,
D,20,15,115,0.5,0.0,1.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
D,20,15,115,0.5,0.1,0.0,True,,,,
D,20,15,115,0.5,0.1,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.5,0.1,0.5,True,,,,
D,20,15,115,0.5,0.1,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.5,0.1,1.0,True,,,,
D,20,15,115,0.5,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,15,115,0.5,1.0,0.0,True,,,,
D,20,15,115,0.5,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.5,1.0,0.5,True,,,,
D,20,15,115,0.5,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,15,115,0.5,1.0,1.0,True,2342.3383876651665,0.6768682600337067,30.504354176291343,41.840954654044296
D,20,15,115,0.5,1.0,1.0,False,,,,
D,20,15,115,0.95,0.0,0.0,True,,,,
D,20,15,115,0.95,0.0,0.0,False,,,,
D,20,15,115,0.95,0.0,0.5,True,,,,
D,20,15,115,0.95,0.0,0.5,False,,,,
D,20,15,115,0.95,0.0,1.0,True,,,,
D,20,15,115,0.95,0.0,1.0,False,,,,
D,20,15,115,0.95,0.1,0.0,True,,,,
D,20,15,115,0.95,0.1,0.0,False,,,,
D,20,15,115,0.95,0.1,0.5,True,,,,
D,20,15,115,0.95,0.1,0.5,False,,,,
D,20,15,115,0.95,0.1,1.0,True,,,,
D,20,15,115,0.95,0.1,1.0,False,,,,
D,20,15,115,0.95,1.0,0.0,True,,,,
D,20,15,115,0.95,1.0,0.0,False,,,,
D,20,15,115,0.95,1.0,0.5,True,,,,
D,20,15,115,0.95,1.0,0.5,False,,,,
D,20,15,115,0.95,1.0,1.0,True,,,,
D,20,15,115,0.95,1.0,1.0,False,,,,
D,20,15,120,0.3,0.0,0.0,True,,,,
D,20,15,120,0.3,0.0,0.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.3,0.0,0.5,True,,,,
D,20,15,120,0.3,0.0,0.5,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.3,0.0,1.0,True,,,,
D,20,15,120,0.3,0.0,1.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.3,0.1,0.0,True,,,,
D,20,15,120,0.3,0.1,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.3,0.1,0.5,True,,,,
D,20,15,120,0.3,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.3,0.1,1.0,True,,,,
D,20,15,120,0.3,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,15,120,0.3,1.0,0.0,True,,,,
D,20,15,120,0.3,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.3,1.0,0.5,True,,,,
D,20,15,120,0.3,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.3,1.0,1.0,True,391.8116983856748,0.8304893921077213,41.78324488393279,51.08248502796673
D,20,15,120,0.3,1.0,1.0,False,,,,
D,20,15,120,0.5,0.0,0.0,True,,,,
D,20,15,120,0.5,0.0,0.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.5,0.0,0.5,True,,,,
D,20,15,120,0.5,0.0,0.5,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.5,0.0,1.0,True,,,,
D,20,15,120,0.5,0.0,1.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
D,20,15,120,0.5,0.1,0.0,True,,,,
D,20,15,120,0.5,0.1,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.5,0.1,0.5,True,,,,
D,20,15,120,0.5,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.5,0.1,1.0,True,,,,
D,20,15,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,15,120,0.5,1.0,0.0,True,,,,
D,20,15,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.5,1.0,0.5,True,,,,
D,20,15,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,15,120,0.5,1.0,1.0,True,2341.8561636880463,0.6714529203851599,28.257447391645712,41.4350537467679
D,20,15,120,0.5,1.0,1.0,False,,,,
D,20,15,120,0.95,0.0,0.0,True,,,,
D,20,15,120,0.95,0.0,0.0,False,,,,
D,20,15,120,0.95,0.0,0.5,True,,,,
D,20,15,120,0.95,0.0,0.5,False,,,,
D,20,15,120,0.95,0.0,1.0,True,,,,
D,20,15,120,0.95,0.0,1.0,False,,,,
D,20,15,120,0.95,0.1,0.0,True,,,,
D,20,15,120,0.95,0.1,0.0,False,,,,
D,20,15,120,0.95,0.1,0.5,True,,,,
D,20,15,120,0.95,0.1,0.5,False,,,,
D,20,15,120,0.95,0.1,1.0,True,,,,
D,20,15,120,0.95,0.1,1.0,False,,,,
D,20,15,120,0.95,1.0,0.0,True,,,,
D,20,15,120,0.95,1.0,0.0,False,,,,
D,20,15,120,0.95,1.0,0.5,True,,,,
D,20,15,120,0.95,1.0,0.5,False,,,,
D,20,15,120,0.95,1.0,1.0,True,,,,
D,20,15,120,0.95,1.0,1.0,False,,,,
D,20,15,125,0.3,0.0,0.0,True,,,,
D,20,15,125,0.3,0.0,0.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.3,0.0,0.5,True,,,,
D,20,15,125,0.3,0.0,0.5,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.3,0.0,1.0,True,,,,
D,20,15,125,0.3,0.0,1.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.3,0.1,0.0,True,,,,
D,20,15,125,0.3,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.3,0.1,0.5,True,,,,
D,20,15,125,0.3,0.1,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.3,0.1,1.0,True,,,,
D,20,15,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,15,125,0.3,1.0,0.0,True,,,,
D,20,15,125,0.3,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.3,1.0,0.5,True,,,,
D,20,15,125,0.3,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.3,1.0,1.0,True,491.664380548016,0.8256009507434113,43.76971770000432,52.7492310911212
D,20,15,125,0.3,1.0,1.0,False,,,,
D,20,15,125,0.5,0.0,0.0,True,,,,
D,20,15,125,0.5,0.0,0.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.5,0.0,0.5,True,,,,
D,20,15,125,0.5,0.0,0.5,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.5,0.0,1.0,True,,,,
D,20,15,125,0.5,0.0,1.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
D,20,15,125,0.5,0.1,0.0,True,,,,
D,20,15,125,0.5,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.5,0.1,0.5,True,,,,
D,20,15,125,0.5,0.1,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.5,0.1,1.0,True,,,,
D,20,15,125,0.5,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,15,125,0.5,1.0,0.0,True,,,,
D,20,15,125,0.5,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.5,1.0,0.5,True,,,,
D,20,15,125,0.5,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,15,125,0.5,1.0,1.0,True,2341.5851151616216,0.6665839081274123,26.17158903451869,41.30927334322922
D,20,15,125,0.5,1.0,1.0,False,,,,
D,20,15,125,0.95,0.0,0.0,True,,,,
D,20,15,125,0.95,0.0,0.0,False,,,,
D,20,15,125,0.95,0.0,0.5,True,,,,
D,20,15,125,0.95,0.0,0.5,False,,,,
D,20,15,125,0.95,0.0,1.0,True,,,,
D,20,15,125,0.95,0.0,1.0,False,,,,
D,20,15,125,0.95,0.1,0.0,True,,,,
D,20,15,125,0.95,0.1,0.0,False,,,,
D,20,15,125,0.95,0.1,0.5,True,,,,
D,20,15,125,0.95,0.1,0.5,False,,,,
D,20,15,125,0.95,0.1,1.0,True,,,,
D,20,15,125,0.95,0.1,1.0,False,,,,
D,20,15,125,0.95,1.0,0.0,True,,,,
D,20,15,125,0.95,1.0,0.0,False,,,,
D,20,15,125,0.95,1.0,0.5,True,,,,
D,20,15,125,0.95,1.0,0.5,False,,,,
D,20,15,125,0.95,1.0,1.0,True,,,,
D,20,15,125,0.95,1.0,1.0,False,,,,
D,20,20,115,0.3,0.0,0.0,True,,,,
D,20,20,115,0.3,0.0,0.0,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.3,0.0,0.5,True,,,,
D,20,20,115,0.3,0.0,0.5,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.3,0.0,1.0,True,,,,
D,20,20,115,0.3,0.0,1.0,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.3,0.1,0.0,True,,,,
D,20,20,115,0.3,0.1,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.3,0.1,0.5,True,,,,
D,20,20,115,0.3,0.1,0.5,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
D,20,20,115,0.3,0.1,1.0,True,,,,
D,20,20,115,0.3,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,20,115,0.3,1.0,0.0,True,,,,
D,20,20,115,0.3,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.3,1.0,0.5,True,,,,
D,20,20,115,0.3,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.3,1.0,1.0,True,339.15580970756014,0.83049164563282,39.600249373469666,49.47489593976927
D,20,20,115,0.3,1.0,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,20,115,0.5,0.0,0.0,True,,,,
D,20,20,115,0.5,0.0,0.0,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.5,0.0,0.5,True,,,,
D,20,20,115,0.5,0.0,0.5,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.5,0.0,1.0,True,,,,
D,20,20,115,0.5,0.0,1.0,False,3778.4229437826734,0.5,87.2939272440445,94.22574821709708
D,20,20,115,0.5,0.1,0.0,True,,,,
D,20,20,115,0.5,0.1,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.5,0.1,0.5,True,,,,
D,20,20,115,0.5,0.1,0.5,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
D,20,20,115,0.5,0.1,1.0,True,,,,
D,20,20,115,0.5,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,20,115,0.5,1.0,0.0,True,,,,
D,20,20,115,0.5,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.5,1.0,0.5,True,,,,
D,20,20,115,0.5,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
D,20,20,115,0.5,1.0,1.0,True,2409.3008783176847,0.6732540380678262,30.515999874124816,42.029653895861756
D,20,20,115,0.5,1.0,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
D,20,20,115,0.95,0.0,0.0,True,,,,
D,20,20,115,0.95,0.0,0.0,False,,,,
D,20,20,115,0.95,0.0,0.5,True,,,,
D,20,20,115,0.95,0.0,0.5,False,,,,
D,20,20,115,0.95,0.0,1.0,True,,,,
D,20,20,115,0.95,0.0,1.0,False,,,,
D,20,20,115,0.95,0.1,0.0,True,,,,
D,20,20,115,0.95,0.1,0.0,False,,,,
D,20,20,115,0.95,0.1,0.5,True,,,,
D,20,20,115,0.95,0.1,0.5,False,,,,
D,20,20,115,0.95,0.1,1.0,True,,,,
D,20,20,115,0.95,0.1,1.0,False,,,,
D,20,20,115,0.95,1.0,0.0,True,,,,
D,20,20,115,0.95,1.0,0.0,False,,,,
D,20,20,115,0.95,1.0,0.5,True,,,,
D,20,20,115,0.95,1.0,0.5,False,,,,
D,20,20,115,0.95,1.0,1.0,True,,,,
D,20,20,115,0.95,1.0,1.0,False,,,,
D,20,20,120,0.3,0.0,0.0,True,,,,
D,20,20,120,0.3,0.0,0.0,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.3,0.0,0.5,True,,,,
D,20,20,120,0.3,0.0,0.5,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.3,0.0,1.0,True,,,,
D,20,20,120,0.3,0.0,1.0,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.3,0.1,0.0,True,,,,
D,20,20,120,0.3,0.1,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.3,0.1,0.5,True,,,,
D,20,20,120,0.3,0.1,0.5,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
D,20,20,120,0.3,0.1,1.0,True,,,,
D,20,20,120,0.3,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,20,120,0.3,1.0,0.0,True,,,,
D,20,20,120,0.3,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.3,1.0,0.5,True,,,,
D,20,20,120,0.3,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.3,1.0,1.0,True,429.57427835374915,0.8249868549680996,41.41249518203806,51.21643583569155
D,20,20,120,0.3,1.0,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,20,120,0.5,0.0,0.0,True,,,,
D,20,20,120,0.5,0.0,0.0,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.5,0.0,0.5,True,,,,
D,20,20,120,0.5,0.0,0.5,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.5,0.0,1.0,True,,,,
D,20,20,120,0.5,0.0,1.0,False,5255.32454167845,0.5,89.56467068850525,97.0147824943574
D,20,20,120,0.5,0.1,0.0,True,,,,
D,20,20,120,0.5,0.1,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.5,0.1,0.5,True,,,,
D,20,20,120,0.5,0.1,0.5,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
D,20,20,120,0.5,0.1,1.0,True,,,,
D,20,20,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,20,120,0.5,1.0,0.0,True,,,,
D,20,20,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.5,1.0,0.5,True,,,,
D,20,20,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
D,20,20,120,0.5,1.0,1.0,True,2408.810633774383,0.6680512127594582,28.231352478636367,41.61862573184632
D,20,20,120,0.5,1.0,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
D,20,20,120,0.95,0.0,0.0,True,,,,
D,20,20,120,0.95,0.0,0.0,False,,,,
D,20,20,120,0.95,0.0,0.5,True,,,,
D,20,20,120,0.95,0.0,0.5,False,,,,
D,20,20,120,0.95,0.0,1.0,True,,,,
D,20,20,120,0.95,0.0,1.0,False,,,,
D,20,20,120,0.95,0.1,0.0,True,,,,
D,20,20,120,0.95,0.1,0.0,False,,,,
D,20,20,120,0.95,0.1,0.5,True,,,,
D,20,20,120,0.95,0.1,0.5,False,,,,
D,20,20,120,0.95,0.1,1.0,True,,,,
D,20,20,120,0.95,0.1,1.0,False,,,,
D,20,20,120,0.95,1.0,0.0,True,,,,
D,20,20,120,0.95,1.0,0.0,False,,,,
D,20,20,120,0.95,1.0,0.5,True,,,,
D,20,20,120,0.95,1.0,0.5,False,,,,
D,20,20,120,0.95,1.0,1.0,True,,,,
D,20,20,120,0.95,1.0,1.0,False,,,,
D,20,20,125,0.3,0.0,0.0,True,,,,
D,20,20,125,0.3,0.0,0.0,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.3,0.0,0.5,True,,,,
D,20,20,125,0.3,0.0,0.5,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.3,0.0,1.0,True,,,,
D,20,20,125,0.3,0.0,1.0,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.3,0.1,0.0,True,,,,
D,20,20,125,0.3,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.3,0.1,0.5,True,,,,
D,20,20,125,0.3,0.1,0.5,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
D,20,20,125,0.3,0.1,1.0,True,,,,
D,20,20,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,20,125,0.3,1.0,0.0,True,,,,
D,20,20,125,0.3,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.3,1.0,0.5,True,,,,
D,20,20,125,0.3,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.3,1.0,1.0,True,535.7087195659191,0.8193761060785016,43.39611232597031,52.92995202530536
D,20,20,125,0.3,1.0,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,20,125,0.5,0.0,0.0,True,,,,
D,20,20,125,0.5,0.0,0.0,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.5,0.0,0.5,True,,,,
D,20,20,125,0.5,0.0,0.5,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.5,0.0,1.0,True,,,,
D,20,20,125,0.5,0.0,1.0,False,7277.557306998942,0.5,91.68148727898252,99.65053482588901
D,20,20,125,0.5,0.1,0.0,True,,,,
D,20,20,125,0.5,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.5,0.1,0.5,True,,,,
D,20,20,125,0.5,0.1,0.5,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
D,20,20,125,0.5,0.1,1.0,True,,,,
D,20,20,125,0.5,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,20,125,0.5,1.0,0.0,True,,,,
D,20,20,125,0.5,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.5,1.0,0.5,True,,,,
D,20,20,125,0.5,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
D,20,20,125,0.5,1.0,1.0,True,2408.533804606291,0.6635656563919228,26.106029505009232,41.48952471186989
D,20,20,125,0.5,1.0,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
D,20,20,125,0.95,0.0,0.0,True,,,,
D,20,20,125,0.95,0.0,0.0,False,,,,
D,20,20,125,0.95,0.0,0.5,True,,,,
D,20,20,125,0.95,0.0,0.5,False,,,,
D,20,20,125,0.95,0.0,1.0,True,,,,
D,20,20,125,0.95,0.0,1.0,False,,,,
D,20,20,125,0.95,0.1,0.0,True,,,,
D,20,20,125,0.95,0.1,0.0,False,,,,
D,20,20,125,0.95,0.1,0.5,True,,,,
D,20,20,125,0.95,0.1,0.5,False,,,,
D,20,20,125,0.95,0.1,1.0,True,,,,
D,20,20,125,0.95,0.1,1.0,False,,,,
D,20,20,125,0.95,1.0,0.0,True,,,,
D,20,20,125,0.95,1.0,0.0,False,,,,
D,20,20,125,0.95,1.0,0.5,True,,,,
D,20,20,125,0.95,1.0,0.5,False,,,,
D,20,20,125,0.95,1.0,1.0,True,,,,
D,20,20,125,0.95,1.0,1.0,False,,,,
D,25,10,115,0.3,0.0,0.0,True,,,,
D,25,10,115,0.3,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.3,0.0,0.5,True,,,,
D,25,10,115,0.3,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.3,0.0,1.0,True,,,,
D,25,10,115,0.3,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.3,0.1,0.0,True,,,,
D,25,10,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.3,0.1,0.5,True,,,,
D,25,10,115,0.3,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
D,25,10,115,0.3,0.1,1.0,True,,,,
D,25,10,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,10,115,0.3,1.0,0.0,True,,,,
D,25,10,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.3,1.0,0.5,True,,,,
D,25,10,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.3,1.0,1.0,True,,,,
D,25,10,115,0.3,1.0,1.0,False,,,,
D,25,10,115,0.5,0.0,0.0,True,,,,
D,25,10,115,0.5,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.5,0.0,0.5,True,,,,
D,25,10,115,0.5,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.5,0.0,1.0,True,,,,
D,25,10,115,0.5,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
D,25,10,115,0.5,0.1,0.0,True,,,,
D,25,10,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.5,0.1,0.5,True,,,,
D,25,10,115,0.5,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
D,25,10,115,0.5,0.1,1.0,True,,,,
D,25,10,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
D,25,10,115,0.5,1.0,0.0,True,,,,
D,25,10,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.5,1.0,0.5,True,,,,
D,25,10,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
D,25,10,115,0.5,1.0,1.0,True,,,,
D,25,10,115,0.5,1.0,1.0,False,,,,
D,25,10,115,0.95,0.0,0.0,True,,,,
D,25,10,115,0.95,0.0,0.0,False,,,,
D,25,10,115,0.95,0.0,0.5,True,,,,
D,25,10,115,0.95,0.0,0.5,False,,,,
D,25,10,115,0.95,0.0,1.0,True,,,,
D,25,10,115,0.95,0.0,1.0,False,,,,
D,25,10,115,0.95,0.1,0.0,True,,,,
D,25,10,115,0.95,0.1,0.0,False,,,,
D,25,10,115,0.95,0.1,0.5,True,,,,
D,25,10,115,0.95,0.1,0.5,False,,,,
D,25,10,115,0.95,0.1,1.0,True,,,,
D,25,10,115,0.95,0.1,1.0,False,,,,
D,25,10,115,0.95,1.0,0.0,True,,,,
D,25,10,115,0.95,1.0,0.0,False,,,,
D,25,10,115,0.95,1.0,0.5,True,,,,
D,25,10,115,0.95,1.0,0.5,False,,,,
D,25,10,115,0.95,1.0,1.0,True,,,,
D,25,10,115,0.95,1.0,1.0,False,,,,
D,25,10,120,0.3,0.0,0.0,True,,,,
D,25,10,120,0.3,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.3,0.0,0.5,True,,,,
D,25,10,120,0.3,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.3,0.0,1.0,True,,,,
D,25,10,120,0.3,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.3,0.1,0.0,True,,,,
D,25,10,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.3,0.1,0.5,True,,,,
D,25,10,120,0.3,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
D,25,10,120,0.3,0.1,1.0,True,,,,
D,25,10,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
D,25,10,120,0.3,1.0,0.0,True,,,,
D,25,10,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.3,1.0,0.5,True,,,,
D,25,10,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
D,25,10,120,0.3,1.0,1.0,True,,,,
D,25,10,120,0.3,1.0,1.0,False,,,,
D,25,10,120,0.5,0.0,0.0,True,,,,
D,25,10,120,0.5,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
D,25,10,120,0.5,0.0,0.5,True,,,,
