feature_set,window_size,n_components,clipping_threshold,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
C,25,15,120,200,0.05,3,1.0,0.8,0.1,1,3.153041212538219,0.8959217222072944,9.069874449958222,12.668612226325887
C,25,15,120,200,0.05,3,1.0,0.8,0.1,5,3.1499055237825764,0.8960619923613342,9.05611239551227,12.661148212726484
C,25,15,120,200,0.05,3,1.0,0.8,1.0,1,3.1771876722149703,0.8958831883345088,9.082564436476247,12.695485541326189
C,25,15,120,200,0.05,3,1.0,0.8,1.0,5,3.1702800578340637,0.8958313077267374,9.083236068878996,12.694874249962256
C,25,15,120,200,0.05,3,1.0,0.8,10.0,1,3.1693860984681566,0.8960450896331436,9.04845710462443,12.665516507544755
C,25,15,120,200,0.05,3,1.0,0.8,10.0,5,3.1490557300100503,0.8962146021173343,9.051407135262917,12.664719766664039
C,25,15,120,200,0.05,3,1.0,1.0,0.1,1,3.21871753951189,0.8956185898226078,8.981177685096586,12.675069023370387
C,25,15,120,200,0.05,3,1.0,1.0,0.1,5,3.213157178564012,0.8956548149266252,8.975126518235916,12.665462698436832
C,25,15,120,200,0.05,3,1.0,1.0,1.0,1,3.1923758483445557,0.8954318599741897,8.980854346601914,12.667115129312283
C,25,15,120,200,0.05,3,1.0,1.0,1.0,5,3.1835276953747362,0.8954558408504585,8.985070156017887,12.661523405521297
C,25,15,120,200,0.05,3,1.0,1.0,10.0,1,3.211863550744283,0.8951747821766152,8.981650877248923,12.673726106735838
C,25,15,120,200,0.05,3,1.0,1.0,10.0,5,3.200059624030203,0.8952740201451181,8.981146942297496,12.672009508280306
C,25,15,120,200,0.05,5,0.8,0.8,0.1,1,3.3311453181464343,0.8947816512851462,8.66788044347641,12.590286954309267
C,25,15,120,200,0.05,5,0.8,0.8,0.1,5,3.3412188003599135,0.8953903909105752,8.650492777463189,12.591002069633493
C,25,15,120,200,0.05,5,0.8,0.8,1.0,1,3.31323339317676,0.8954015374188538,8.656107835684235,12.588134845257496
C,25,15,120,200,0.05,5,0.8,0.8,1.0,5,3.3290204494088966,0.8952444938341421,8.644891081639049,12.584291247679138
C,25,15,120,200,0.05,5,0.8,0.8,10.0,1,3.2860314836722564,0.8957604343277478,8.614331484742518,12.533167830616957
C,25,15,120,200,0.05,5,0.8,0.8,10.0,5,3.273636110956354,0.8960373862693176,8.602542780553206,12.524426706682988
C,25,15,120,200,0.05,5,0.8,1.0,0.1,1,3.328500611770763,0.8940825045929784,8.600437333027113,12.60354090183318
C,25,15,120,200,0.05,5,0.8,1.0,0.1,5,3.2989661877062133,0.8942521338610661,8.591047586787065,12.59289120735577
C,25,15,120,200,0.05,5,0.8,1.0,1.0,1,3.288418053916879,0.8949403805896484,8.565043422842201,12.557651424893713
C,25,15,120,200,0.05,5,0.8,1.0,1.0,5,3.3117018493849555,0.8949196147747743,8.582455715050525,12.573261570447317
C,25,15,120,200,0.05,5,0.8,1.0,10.0,1,3.2846119240487717,0.8951843181628039,8.555055792436038,12.536212998295266
C,25,15,120,200,0.05,5,0.8,1.0,10.0,5,3.260538996303213,0.8953201496671325,8.56369061833962,12.538965336246315
C,25,15,120,200,0.05,5,1.0,0.8,0.1,1,3.2945533250826258,0.8954151829543658,8.662500874853336,12.578190960916107
C,25,15,120,200,0.05,5,1.0,0.8,0.1,5,3.308903638303545,0.8949868522938356,8.680100243130376,12.615766004463847
C,25,15,120,200,0.05,5,1.0,0.8,1.0,1,3.2873445415836064,0.8951644106541409,8.648654886163737,12.57201967725533
C,25,15,120,200,0.05,5,1.0,0.8,1.0,5,3.2874631365376152,0.8957151117635908,8.661702129977414,12.591409765837977
C,25,15,120,200,0.05,5,1.0,0.8,10.0,1,3.2984061830067204,0.8956114563211297,8.643459996088227,12.567478163890362
C,25,15,120,200,0.05,5,1.0,0.8,10.0,5,3.3056279006132185,0.8959125847014888,8.619216390746017,12.55341037078888
C,25,15,120,200,0.05,5,1.0,1.0,0.1,1,3.3828320062513604,0.8936445283013239,8.62176302654767,12.631823634770374
C,25,15,120,200,0.05,5,1.0,1.0,0.1,5,3.3432461803985847,0.8942321204755318,8.619918827849359,12.62281749777019
C,25,15,120,200,0.05,5,1.0,1.0,1.0,1,3.341308053561216,0.894479984497662,8.611339308998923,12.6112494445111
C,25,15,120,200,0.05,5,1.0,1.0,1.0,5,3.37163257596915,0.8939775061679874,8.616399878418196,12.624644327678862
C,25,15,120,200,0.05,5,1.0,1.0,10.0,1,3.324089670349096,0.8953260641980348,8.579199407329202,12.569161108212352
C,25,15,120,200,0.05,5,1.0,1.0,10.0,5,3.3307292097245798,0.8950890279994816,8.569609168401353,12.550673701833539
C,25,15,120,200,0.1,3,0.8,0.8,0.1,1,3.2536219169499896,0.8948217348090916,8.978279859312734,12.679666352128434
C,25,15,120,200,0.1,3,0.8,0.8,0.1,5,3.272262052694397,0.8946143689801376,8.959935867609396,12.682992948277006
C,25,15,120,200,0.1,3,0.8,0.8,1.0,1,3.252399353859586,0.8943775756479265,8.968323827910908,12.687766152726462
C,25,15,120,200,0.1,3,0.8,0.8,1.0,5,3.277519888994564,0.894292500515036,8.982819188347733,12.692599681513183
C,25,15,120,200,0.1,3,0.8,0.8,10.0,1,3.2702690763955156,0.8944803952181573,8.96068542617419,12.68804816406202
C,25,15,120,200,0.1,3,0.8,0.8,10.0,5,3.2702064869491947,0.8942108050212199,8.97383802686891,12.689290171621844
C,25,15,120,200,0.1,3,0.8,1.0,0.1,1,3.290421812528976,0.8932665149028776,9.009786320169411,12.76158560904378
C,25,15,120,200,0.1,3,0.8,1.0,0.1,5,3.2854669580139833,0.8934612628794657,8.998087742980669,12.759851166788588
C,25,15,120,200,0.1,3,0.8,1.0,1.0,1,3.2716807353547424,0.8933493896812618,8.994192638638726,12.750548460074324
C,25,15,120,200,0.1,3,0.8,1.0,1.0,5,3.306077457597978,0.8936497364262316,8.999109764804304,12.763365725443583
C,25,15,120,200,0.1,3,0.8,1.0,10.0,1,3.278760068789707,0.8935852914096275,8.983524428352748,12.742718470959868
C,25,15,120,200,0.1,3,0.8,1.0,10.0,5,3.287598840940464,0.8937760127883895,8.998888432077043,12.757010471942365
C,25,15,120,200,0.1,3,1.0,0.8,0.1,1,3.2441058445589865,0.8946333705016445,9.014715415864993,12.742548650622911
C,25,15,120,200,0.1,3,1.0,0.8,0.1,5,3.2471379017378688,0.8945134135684558,8.991167926895352,12.71424322033923
C,25,15,120,200,0.1,3,1.0,0.8,1.0,1,3.2367815048269746,0.8949156604206567,8.992736961392609,12.71560117099213
C,25,15,120,200,0.1,3,1.0,0.8,1.0,5,3.227191647843699,0.8945897705181942,9.002860695873117,12.719843783673763
C,25,15,120,200,0.1,3,1.0,0.8,10.0,1,3.249797395548228,0.8942724604934252,9.004522940224572,12.733722427807134
C,25,15,120,200,0.1,3,1.0,0.8,10.0,5,3.2535850419873795,0.8948680671422601,8.989458171944218,12.720608323073552
C,25,15,120,200,0.1,3,1.0,1.0,0.1,1,3.2606028037398267,0.894262268635817,8.986332978446184,12.74425607751618
C,25,15,120,200,0.1,3,1.0,1.0,0.1,5,3.2463644521970685,0.8947876447929619,8.972471200105442,12.714781406485576
C,25,15,120,200,0.1,3,1.0,1.0,1.0,1,3.250607889714683,0.8944920924986413,8.97166573610582,12.735873198547315
C,25,15,120,200,0.1,3,1.0,1.0,1.0,5,3.2494866051679887,0.8943212088305186,8.975351877311263,12.743114545514837
C,25,15,120,200,0.1,3,1.0,1.0,10.0,1,3.3086240707483343,0.8937511871693615,9.003453052593729,12.767955235374231
C,25,15,120,200,0.1,3,1.0,1.0,10.0,5,3.285241009390088,0.894341758515884,8.967381834485602,12.735981171103958
C,25,15,120,200,0.1,5,0.8,0.8,0.1,1,3.434623319021109,0.8902487361062977,8.925993607020784,12.848811899485927
C,25,15,120,200,0.1,5,0.8,0.8,0.1,5,3.4925908309723064,0.8904689209886257,8.894516625789842,12.815858473571069
C,25,15,120,200,0.1,5,0.8,0.8,1.0,1,3.3930731312554507,0.8911785753764236,8.857148303913343,12.76450615833534
C,25,15,120,200,0.1,5,0.8,0.8,1.0,5,3.365575495291651,0.8908728025719285,8.880429894682482,12.778877638141008
C,25,15,120,200,0.1,5,0.8,0.8,10.0,1,3.4668658370387506,0.8906868834235674,8.889048824426066,12.799296830942877
C,25,15,120,200,0.1,5,0.8,0.8,10.0,5,3.4201386535133436,0.8912022644113936,8.866186833303914,12.777852589662194
C,25,15,120,200,0.1,5,0.8,1.0,0.1,1,3.5361699715794748,0.8900353970156308,8.879666632064952,12.854300708211023
C,25,15,120,200,0.1,5,0.8,1.0,0.1,5,3.457345701828418,0.890447762131403,8.851994468783511,12.814881470979836
C,25,15,120,200,0.1,5,0.8,1.0,1.0,1,3.4281486329559874,0.8902300221986289,8.867360437460022,12.824724326948004
C,25,15,120,200,0.1,5,0.8,1.0,1.0,5,3.410033511210669,0.8905951634374502,8.825459950942667,12.792550530395546
C,25,15,120,200,0.1,5,0.8,1.0,10.0,1,3.454113258344848,0.8908698470134043,8.808853651959243,12.789213342194149
C,25,15,120,200,0.1,5,0.8,1.0,10.0,5,3.4585550323362346,0.8910225203676791,8.805048321399983,12.783504256046854
C,25,15,120,200,0.1,5,1.0,0.8,0.1,1,3.389469781794287,0.8911906976953283,8.861742201449541,12.792193140051669
C,25,15,120,200,0.1,5,1.0,0.8,0.1,5,3.475399647151795,0.8908262604069728,8.885435624377564,12.79753729490368
C,25,15,120,200,0.1,5,1.0,0.8,1.0,1,3.5002145726442073,0.8911649390748115,8.857925954720653,12.833516559131672
C,25,15,120,200,0.1,5,1.0,0.8,1.0,5,3.424756417500214,0.8925963704691402,8.809265528896436,12.746513555028944
C,25,15,120,200,0.1,5,1.0,0.8,10.0,1,3.439722339440703,0.8925891927758249,8.83266777698447,12.752821600182402
C,25,15,120,200,0.1,5,1.0,0.8,10.0,5,3.4845148804038266,0.8922747103665415,8.809198396717093,12.74386188645217
C,25,15,120,200,0.1,5,1.0,1.0,0.1,1,3.4860900753125916,0.8903340336204935,8.842851979873712,12.818200866487672
C,25,15,120,200,0.1,5,1.0,1.0,0.1,5,3.50621638022995,0.890017731806326,8.832010966283915,12.814517829681938
C,25,15,120,200,0.1,5,1.0,1.0,1.0,1,3.529972140928043,0.8904120901462849,8.802324247996982,12.793629988284692
C,25,15,120,200,0.1,5,1.0,1.0,1.0,5,3.496691142848396,0.8905102310918463,8.815990103127344,12.796530167585848
C,25,15,120,200,0.1,5,1.0,1.0,10.0,1,3.4944589968667463,0.8912967359608013,8.768495784393625,12.790795049299543
C,25,15,120,200,0.1,5,1.0,1.0,10.0,5,3.4537352159011845,0.8916718448642381,8.772093643472918,12.752518400789455
C,25,15,120,300,0.05,3,0.8,0.8,0.1,1,3.2072081815703193,0.8957420081921802,8.975166845544063,12.671258951299942
C,25,15,120,300,0.05,3,0.8,0.8,0.1,5,3.2045045910923533,0.8957384835031057,8.981609244401728,12.668650582853616
C,25,15,120,300,0.05,3,0.8,0.8,1.0,1,3.1824458152760484,0.8957840730620725,8.968061194794853,12.657664304282623
C,25,15,120,300,0.05,3,0.8,0.8,1.0,5,3.184176776859355,0.8956752616916148,8.979767555680954,12.660165581661861
C,25,15,120,300,0.05,3,0.8,0.8,10.0,1,3.1787571255179468,0.895503805195486,8.995754352841994,12.676971076455331
C,25,15,120,300,0.05,3,0.8,0.8,10.0,5,3.1826018693507736,0.8954615514002615,8.995123740895439,12.673911524570396
C,25,15,120,300,0.05,3,0.8,1.0,0.1,1,3.222042988709312,0.8952392178780357,8.94584416158713,12.694251445027248
C,25,15,120,300,0.05,3,0.8,1.0,0.1,5,3.2112613450088396,0.8952031546691733,8.934392308926624,12.684768677423879
C,25,15,120,300,0.05,3,0.8,1.0,1.0,1,3.2079935155591697,0.8954272476603329,8.926872630753211,12.678359932465252
C,25,15,120,300,0.05,3,0.8,1.0,1.0,5,3.204643383578076,0.8953687431429115,8.932142813882704,12.677513354549673
C,25,15,120,300,0.05,3,0.8,1.0,10.0,1,3.2127650820621825,0.8946823409676469,8.959143061740336,12.69052162412719
C,25,15,120,300,0.05,3,0.8,1.0,10.0,5,3.215257594094421,0.8945136434797005,8.957008063396772,12.696751858762616
C,25,15,120,300,0.05,3,1.0,0.8,0.1,1,3.209274814507336,0.8954809146372572,8.992334353773554,12.678305741782255
C,25,15,120,300,0.05,3,1.0,0.8,0.1,5,3.188356938231667,0.895547835223543,8.98523272142194,12.655808940037499
C,25,15,120,300,0.05,3,1.0,0.8,1.0,1,3.21370725522553,0.8954971585940281,9.00903388243427,12.690827415500852
C,25,15,120,300,0.05,3,1.0,0.8,1.0,5,3.2115991010346,0.8953259077759196,9.013324021169486,12.699712590312851
C,25,15,120,300,0.05,3,1.0,0.8,10.0,1,3.217060048803795,0.8957378759288313,8.973093800320006,12.666971366829937
C,25,15,120,300,0.05,3,1.0,0.8,10.0,5,3.1889435238051638,0.8957729081230644,8.979028824787594,12.662687638322936
C,25,15,120,300,0.05,3,1.0,1.0,0.1,1,3.244176209992999,0.8949174789653398,8.957295119652184,12.69481006906943
C,25,15,120,300,0.05,3,1.0,1.0,0.1,5,3.2324403306469733,0.8949729562716098,8.952305281863913,12.686447138308237
C,25,15,120,300,0.05,3,1.0,1.0,1.0,1,3.1985681750560673,0.8947997029749075,8.95001785841481,12.679531650326624
C,25,15,120,300,0.05,3,1.0,1.0,1.0,5,3.196672960683923,0.8950703437864131,8.944992701508621,12.671009748658166
C,25,15,120,300,0.05,3,1.0,1.0,10.0,1,3.2312169136461732,0.8946573007994114,8.956971971046197,12.686258943735597
C,25,15,120,300,0.05,3,1.0,1.0,10.0,5,3.2135956309394538,0.8947994940239876,8.949310854514623,12.680570553773334
C,25,15,120,300,0.05,5,0.8,0.8,0.1,1,3.3833544573410053,0.8930778323090207,8.75484359630687,12.665669607968034
C,25,15,120,300,0.05,5,0.8,0.8,0.1,5,3.398755514050042,0.8932491195088922,8.7522608778472,12.692297015709897
C,25,15,120,300,0.05,5,0.8,0.8,1.0,1,3.3642750126846392,0.8934867617511042,8.740761352788242,12.670460195709435
C,25,15,120,300,0.05,5,0.8,0.8,1.0,5,3.368491726435496,0.893549461388865,8.729839612090823,12.66326454038089
C,25,15,120,300,0.05,5,0.8,0.8,10.0,1,3.3460204230720763,0.8940232324021136,8.699717152301655,12.614616803266841
C,25,15,120,300,0.05,5,0.8,0.8,10.0,5,3.3184792115800916,0.8943585898069198,8.680118229637378,12.601885632254564
C,25,15,120,300,0.05,5,0.8,1.0,0.1,1,3.388558464422387,0.8924972751927648,8.69872208365182,12.694080747986437
C,25,15,120,300,0.05,5,0.8,1.0,0.1,5,3.346929427718745,0.8928651510825034,8.683622948906457,12.680398237832943
C,25,15,120,300,0.05,5,0.8,1.0,1.0,1,3.3488633636140444,0.8933193710475982,8.657774541966782,12.643554761788815
C,25,15,120,300,0.05,5,0.8,1.0,1.0,5,3.388695844592155,0.8928215021458428,8.688337955722606,12.675722093160221
C,25,15,120,300,0.05,5,0.8,1.0,10.0,1,3.3385581224139655,0.8935897529335041,8.64267184421497,12.618138232653292
C,25,15,120,300,0.05,5,0.8,1.0,10.0,5,3.318767565962678,0.8935699609722813,8.652669673483684,12.62144962337305
C,25,15,120,300,0.05,5,1.0,0.8,0.1,1,3.344614517228284,0.8937831629905097,8.730696752236371,12.650076235800032
C,25,15,120,300,0.05,5,1.0,0.8,0.1,5,3.3470699422293926,0.893433824333947,8.742237603723819,12.686272863616903
C,25,15,120,300,0.05,5,1.0,0.8,1.0,1,3.3508495997604135,0.8937193374486506,8.715120878172915,12.642645896914127
C,25,15,120,300,0.05,5,1.0,0.8,1.0,5,3.334053988476872,0.8941648627888732,8.725293137336966,12.660615180159283
C,25,15,120,300,0.05,5,1.0,0.8,10.0,1,3.339968132202619,0.89455721803416,8.686995846626996,12.620893492194117
C,25,15,120,300,0.05,5,1.0,0.8,10.0,5,3.339869993708669,0.8946721201018194,8.673668659373023,12.615373052588868
C,25,15,120,300,0.05,5,1.0,1.0,0.1,1,3.44036074505905,0.8919859233887658,8.690191522416429,12.696483476062356
C,25,15,120,300,0.05,5,1.0,1.0,0.1,5,3.405077620501855,0.8927261747925119,8.702301031824305,12.69528345013065
C,25,15,120,300,0.05,5,1.0,1.0,1.0,1,3.4009966404322314,0.8926354727500119,8.702096662763093,12.70076176577461
C,25,15,120,300,0.05,5,1.0,1.0,1.0,5,3.415251460333475,0.8926142903754158,8.695465028287302,12.695637515849135
C,25,15,120,300,0.05,5,1.0,1.0,10.0,1,3.3899391871902096,0.8935367961102625,8.66450968518741,12.651168982309855
C,25,15,120,300,0.05,5,1.0,1.0,10.0,5,3.391589268362259,0.8933071456669659,8.660303903819994,12.642440920696005
C,25,15,120,300,0.1,3,0.8,0.8,0.1,1,3.262025537207763,0.894408612159529,8.996172302943421,12.715227365676494
C,25,15,120,300,0.1,3,0.8,0.8,0.1,5,3.2887845507581708,0.8935429201694683,9.00323441222357,12.724397990525674
C,25,15,120,300,0.1,3,0.8,0.8,1.0,1,3.2828405015218936,0.8933954256386569,9.016510028454068,12.733058674713167
C,25,15,120,300,0.1,3,0.8,0.8,1.0,5,3.306072584628255,0.8930935885040053,9.028042975828736,12.743657853703127
C,25,15,120,300,0.1,3,0.8,0.8,10.0,1,3.2776950106197327,0.8936859643328212,8.99205266893386,12.716834281306358
C,25,15,120,300,0.1,3,0.8,0.8,10.0,5,3.3029446868860135,0.893347721182033,9.01665660425609,12.74144941395733
C,25,15,120,300,0.1,3,0.8,1.0,0.1,1,3.32585366906459,0.892351504920301,9.048759680172745,12.815207013551154
C,25,15,120,300,0.1,3,0.8,1.0,0.1,5,3.3103181320752713,0.8921703423639251,9.055182691348206,12.815803702693518
C,25,15,120,300,0.1,3,0.8,1.0,1.0,1,3.300633476689229,0.8925773738313749,9.032284213760507,12.800531607331664
C,25,15,120,300,0.1,3,0.8,1.0,1.0,5,3.3071561659480815,0.892418993751933,9.032747345860328,12.808234143568928
C,25,15,120,300,0.1,3,0.8,1.0,10.0,1,3.3172375384998825,0.8929504484947571,9.016850714219984,12.788198732326096
C,25,15,120,300,0.1,3,0.8,1.0,10.0,5,3.3191613398083555,0.8928247803329417,9.023884046662811,12.790765495838635
C,25,15,120,300,0.1,3,1.0,0.8,0.1,1,3.2492542461402265,0.8938810757717865,9.018004689613177,12.76376201591683
C,25,15,120,300,0.1,3,1.0,0.8,0.1,5,3.24211650329681,0.8938167187109629,9.016594470955578,12.734654815687179
C,25,15,120,300,0.1,3,1.0,0.8,1.0,1,3.253994023907949,0.8937382917851846,9.022525599029514,12.751839922424281
C,25,15,120,300,0.1,3,1.0,0.8,1.0,5,3.253600735630055,0.8939559170593572,9.011305600018796,12.741433266606357
C,25,15,120,300,0.1,3,1.0,0.8,10.0,1,3.2397449459125935,0.8940650985391059,8.99147349361152,12.725843992560272
C,25,15,120,300,0.1,3,1.0,0.8,10.0,5,3.2772262376957313,0.8937643393611637,9.010999898114955,12.75092705207409
C,25,15,120,300,0.1,3,1.0,1.0,0.1,1,3.2990250696738492,0.8931791563471411,9.02870120135322,12.792605669216188
C,25,15,120,300,0.1,3,1.0,1.0,0.1,5,3.2651810763694646,0.8939053752402358,8.996049668610786,12.75140952168068
C,25,15,120,300,0.1,3,1.0,1.0,1.0,1,3.2955380039658677,0.8935425280696379,8.992465393247935,12.767671506058813
C,25,15,120,300,0.1,3,1.0,1.0,1.0,5,3.263597437541443,0.8935363828441993,8.99503848778969,12.767560926432107
C,25,15,120,300,0.1,3,1.0,1.0,10.0,1,3.311829771436321,0.8932270873880641,9.000851401505319,12.768228326893189
C,25,15,120,300,0.1,3,1.0,1.0,10.0,5,3.300786137858941,0.8930353700939844,9.014748174446172,12.784561706967192
C,25,15,120,300,0.1,5,0.8,0.8,0.1,1,3.5275971252170906,0.8882496536836679,9.032775234572183,12.955274312581603
C,25,15,120,300,0.1,5,0.8,0.8,0.1,5,3.5849547353235964,0.8883218909734696,9.020980697274908,12.933959160712664
C,25,15,120,300,0.1,5,0.8,0.8,1.0,1,3.4678952426451297,0.8886637641228508,8.989431160717135,12.884577907102539
C,25,15,120,300,0.1,5,0.8,0.8,1.0,5,3.441574378998305,0.8884750854457906,9.023695840831758,12.92187605155691
C,25,15,120,300,0.1,5,0.8,0.8,10.0,1,3.5612430737811076,0.8877476980023069,9.041669510712468,12.942738184167746
C,25,15,120,300,0.1,5,0.8,0.8,10.0,5,3.511596406324633,0.8891215366031243,9.001546381981843,12.912069772140072
C,25,15,120,300,0.1,5,0.8,1.0,0.1,1,3.64970173338126,0.8875898420452639,9.02045081778955,12.991027667315402
C,25,15,120,300,0.1,5,0.8,1.0,0.1,5,3.5460908731341183,0.8878856117958666,8.989490970412092,12.94493256516689
C,25,15,120,300,0.1,5,0.8,1.0,1.0,1,3.5413048803025347,0.8883159062283982,9.00025734563881,12.962887148686722
C,25,15,120,300,0.1,5,0.8,1.0,1.0,5,3.516097646764134,0.8879972531385046,8.979494327235427,12.948306009722899
C,25,15,120,300,0.1,5,0.8,1.0,10.0,1,3.573799931329281,0.8882742449126647,8.951265213224953,12.93248716601261
C,25,15,120,300,0.1,5,0.8,1.0,10.0,5,3.534946507188186,0.888645472114271,8.959412213023699,12.936262509701711
C,25,15,120,300,0.1,5,1.0,0.8,0.1,1,3.5111833691644696,0.8890206001703007,8.998848289186837,12.924035031560297
C,25,15,120,300,0.1,5,1.0,0.8,0.1,5,3.5400007964822153,0.8885245407939368,8.991399558579543,12.904170781981076
C,25,15,120,300,0.1,5,1.0,0.8,1.0,1,3.5990439218141006,0.8891073922900455,8.976605853636281,12.944679504427
C,25,15,120,300,0.1,5,1.0,0.8,1.0,5,3.520574736605531,0.8904981344080278,8.944704949269818,12.877353177275287
C,25,15,120,300,0.1,5,1.0,0.8,10.0,1,3.533835831063274,0.8904966511612697,8.949176978685525,12.861985238440742
C,25,15,120,300,0.1,5,1.0,0.8,10.0,5,3.520107807940737,0.8906853928268111,8.901829906724162,12.821651110723256
C,25,15,120,300,0.1,5,1.0,1.0,0.1,1,3.6180298341624644,0.887988561677148,8.969494298396604,12.95257115272658
C,25,15,120,300,0.1,5,1.0,1.0,0.1,5,3.5829152904042445,0.887963525655255,8.953789207132335,12.935164844040537
C,25,15,120,300,0.1,5,1.0,1.0,1.0,1,3.5698615376831158,0.8886652626553738,8.908760112428716,12.902433111920667
C,25,15,120,300,0.1,5,1.0,1.0,1.0,5,3.5982398510971985,0.888245020375672,8.952018880019116,12.939322299563926
C,25,15,120,300,0.1,5,1.0,1.0,10.0,1,3.5819277024471163,0.8892608927293665,8.880908255247913,12.906042160109866
C,25,15,120,300,0.1,5,1.0,1.0,10.0,5,3.558960326734554,0.8898508502834254,8.899382725056414,12.868473662632715
C,25,15,125,100,0.05,3,0.8,0.8,0.1,1,3.810664222915063,0.8879514000177136,10.302040077515024,13.792506493573631
C,25,15,125,100,0.05,3,0.8,0.8,0.1,5,3.8107048577566993,0.887950703870193,10.302078862574099,13.792542774939964
C,25,15,125,100,0.05,3,0.8,0.8,1.0,1,3.815482008400065,0.8880406502584591,10.291363159108878,13.782643219145342
C,25,15,125,100,0.05,3,0.8,0.8,1.0,5,3.8154811319583155,0.8880411347698336,10.291380614395987,13.78263882779911
C,25,15,125,100,0.05,3,0.8,0.8,10.0,1,3.8197004251949744,0.888490416236527,10.312447307663996,13.783251454407537
C,25,15,125,100,0.05,3,0.8,0.8,10.0,5,3.820753158860014,0.8882945784187027,10.319979474234534,13.792078901220313
C,25,15,125,100,0.05,3,0.8,1.0,0.1,1,3.889146353582072,0.8883583376015871,10.132217247753776,13.762262359137983
C,25,15,125,100,0.05,3,0.8,1.0,0.1,5,3.8896033964949943,0.8883472352706805,10.132568065385552,13.764185833075484
C,25,15,125,100,0.05,3,0.8,1.0,1.0,1,3.854256863141559,0.8890425399438028,10.104945297426731,13.71868173258243
C,25,15,125,100,0.05,3,0.8,1.0,1.0,5,3.85441882654179,0.8890262214968503,10.105310455024668,13.719190221040623
C,25,15,125,100,0.05,3,0.8,1.0,10.0,1,3.8790714564960695,0.8884681058547411,10.134730028681345,13.74674682533021
C,25,15,125,100,0.05,3,0.8,1.0,10.0,5,3.879093114493357,0.8884649008571935,10.134844820413619,13.746770777445613
C,25,15,125,100,0.05,3,1.0,0.8,0.1,1,3.829956909133604,0.887914639898469,10.323459196449003,13.811810297257747
C,25,15,125,100,0.05,3,1.0,0.8,0.1,5,3.8299308400816243,0.8879204202950042,10.32342148712672,13.811821869758367
C,25,15,125,100,0.05,3,1.0,0.8,1.0,1,3.803105367688393,0.8880052878762703,10.320371788256363,13.80006481748787
C,25,15,125,100,0.05,3,1.0,0.8,1.0,5,3.8037565919768594,0.8880086114594752,10.317451785813011,13.798787452837672
C,25,15,125,100,0.05,3,1.0,0.8,10.0,1,3.831807749011135,0.8880977649301862,10.330027044686359,13.815690275041487
C,25,15,125,100,0.05,3,1.0,0.8,10.0,5,3.8318065587220587,0.8880976807694003,10.330028929377209,13.815690351167637
C,25,15,125,100,0.05,3,1.0,1.0,0.1,1,3.8449886891242486,0.8881534628079957,10.145678442355324,13.741849808520843
C,25,15,125,100,0.05,3,1.0,1.0,0.1,5,3.8450120101009846,0.8881579417999543,10.14593008544141,13.741911427617163
C,25,15,125,100,0.05,3,1.0,1.0,1.0,1,3.856420616026894,0.888124308620975,10.152732538125369,13.751198695429569
C,25,15,125,100,0.05,3,1.0,1.0,1.0,5,3.856311504069885,0.8881177871874876,10.153008591609083,13.750902017640632
C,25,15,125,100,0.05,3,1.0,1.0,10.0,1,3.87178790260279,0.8878967009849313,10.17206724956333,13.759612610466059
C,25,15,125,100,0.05,3,1.0,1.0,10.0,5,3.871767015196616,0.8878984295279013,10.172101305729006,13.759571565110173
C,25,15,125,100,0.05,5,0.8,0.8,0.1,1,3.94599774500411,0.8906120493093826,9.652026302452832,13.512862092617345
C,25,15,125,100,0.05,5,0.8,0.8,0.1,5,3.9437566099156802,0.8903777024131087,9.675832839494506,13.532633511393934
C,25,15,125,100,0.05,5,0.8,0.8,1.0,1,3.9618034647420544,0.8905532791979157,9.647656059393503,13.508547328184473
C,25,15,125,100,0.05,5,0.8,0.8,1.0,5,3.944611984034617,0.890691759060293,9.63822829708682,13.505543530037247
C,25,15,125,100,0.05,5,0.8,0.8,10.0,1,3.9161267130895694,0.890147586452415,9.698101935983978,13.542025917218837
C,25,15,125,100,0.05,5,0.8,0.8,10.0,5,3.921456775641319,0.8904319429861458,9.671986628133606,13.52869354600124
C,25,15,125,100,0.05,5,0.8,1.0,0.1,1,3.9648131950330603,0.8892825877026157,9.512226849959536,13.48832928951299
C,25,15,125,100,0.05,5,0.8,1.0,0.1,5,3.97343637633449,0.8893833057110481,9.51903100435502,13.503789252837716
C,25,15,125,100,0.05,5,0.8,1.0,1.0,1,3.9445734904143057,0.8898683895724572,9.49855908677377,13.47628799954525
C,25,15,125,100,0.05,5,0.8,1.0,1.0,5,3.9447632818255243,0.8900279575760269,9.501525649313297,13.482816738263669
C,25,15,125,100,0.05,5,0.8,1.0,10.0,1,3.9380087262516157,0.8902086297180022,9.514095184518519,13.48379585283883
C,25,15,125,100,0.05,5,0.8,1.0,10.0,5,3.9557641706149553,0.8898743027770359,9.531684092291933,13.496643499251144
C,25,15,125,100,0.05,5,1.0,0.8,0.1,1,4.021607688634654,0.8895970758676993,9.691722063979253,13.55947504985553
C,25,15,125,100,0.05,5,1.0,0.8,0.1,5,3.986412807826902,0.8897813530093677,9.685473062625922,13.53868990425616
C,25,15,125,100,0.05,5,1.0,0.8,1.0,1,3.9986520170290873,0.8899587353503161,9.687155613212557,13.551589023367645
